surface	lemma	pos	features	source
maofisa	ofisa	Noun	Number=Plural	wiktionary
maombi	ombi	Noun	Number=Plural	wiktionary
maombolezo	maombolezo	Noun		base
maoni	maoni	Noun		base
maono	maono	Noun		base
maonyo	onyo	Noun	Number=Plural	wiktionary
mapacha	pacha	Noun	Number=Plural	wiktionary
mapambano	pambano	Noun	Number=Plural	wiktionary
mapambo	pambo	Noun	Number=Plural	wiktionary
mapango	pango	Noun	Number=Plural	wiktionary
mapato	pato	Noun	Number=Plural	wiktionary
mapema	mapema	Adverb		base
mapendekezo	pendekezo	Noun	Number=Plural	wiktionary
mapenzi	penzi	Noun	Number=Plural	wiktionary
mapepo	pepo	Noun	Number=Plural	wiktionary
mapigo	pigo	Noun	Number=Plural	wiktionary
mapindo	pindo	Noun	Number=Plural	wiktionary
mapokeo	mapokeo	Noun		base
maporomoko	poromoko	Noun	Number=Plural	wiktionary
mapumziko	pumziko	Noun	Number=Plural	wiktionary
mapya	pya	Adjective	Number=Plural	unimorph
mara	mara	Noun		base
maradhi	maradhi	Noun		base
maradufu	maradufu	Adjective		base
marafiki	rafiki	Noun	Number=Plural	wiktionary
marashi	marashi	Noun		base
marefu	refu	Adjective	Number=Plural	unimorph
marhamu	marhamu	Noun		base
mariamu	mariamu	Proper noun		base
maridhiano	maridhiano	Noun		base
marko	marko	Proper noun		base
marungu	rungu	Noun	Number=Plural	wiktionary
masaa	saa	Noun	Number=Plural	wiktionary
masanduku	sanduku	Noun	Number=Plural	wiktionary
mashahidi	shahidi	Noun	Number=Plural	wiktionary
mashaka	mashaka	Noun		base
mashamba	shamba	Noun	Number=Plural	wiktionary
mashambani	mashambani	Noun		base
mashariki	mashariki	Adjective		base
masharti	sharti	Adverb	Number=Plural	wiktionary
mashemasi	shemasi	Noun	Number=Plural	wiktionary
mashimo	shimo	Noun	Number=Plural	wiktionary
mashindano	mashindano	Noun		base
mashitaka	shitaka	Noun	Number=Plural	wiktionary
mashtaka	shtaka	Noun	Number=Plural	wiktionary
mashua	mashua	Noun		base
mashuhuri	mashuhuri	Adjective		base
mashujaa	shujaa	Adjective	Number=Plural	wiktionary
mashuka	shuka	Verb	Number=Plural	wiktionary
masikini	masikini	Adjective		base
masikio	sikio	Noun	Number=Plural	wiktionary
masikioni	masikioni	Noun		base
masikitiko	sikitiko	Noun	Number=Plural	wiktionary
masimulizi	simulizi	Noun	Number=Plural	wiktionary
maskani	maskani	Noun		base
maskini	maskini	Adjective		base
masoko	soko	Noun	Number=Plural	wiktionary
masomo	somo	Noun	Number=Plural	wiktionary
masuala	suala	Noun	Number=Plural	wiktionary
masufuria	sufuria	Noun	Number=Plural	wiktionary
masumbufu	masumbufu	Unknown		base
maswali	swali	Noun	Number=Plural	wiktionary
mataifa	taifa	Noun	Number=Plural	wiktionary
matajiri	tajiri	Adjective	Number=Plural	wiktionary
matakatifu	takatifu	Adjective	Number=Plural	unimorph
matakwa	matakwa	Noun		base
matamanio	tamanio	Noun	Number=Plural	wiktionary
matamu	tamu	Adjective	Number=Plural	unimorph
matano	matano	Adjective		base
matao	tao	Noun	Number=Plural	wiktionary
matapishi	matapishi	Noun		base
matarajio	tarajio	Noun	Number=Plural	wiktionary
matatizo	tatizo	Noun	Number=Plural	wiktionary
matatu	matatu	Noun		base
matawi	tawi	Noun	Number=Plural	wiktionary
mate	mate	Noun		base
mateka	mateka	Noun		base
matendo	tendo	Noun	Number=Plural	wiktionary
mateso	mateso	Noun		base
matetemeko	tetemeko	Noun	Number=Plural	wiktionary
mathayo	mathayo	Proper noun		base
matisho	tisho	Noun	Number=Plural	wiktionary
matiti	titi	Noun	Number=Plural	wiktionary
matokeo	tokeo	Noun	Number=Plural	wiktionary
matoleo	toleo	Noun	Number=Plural	wiktionary
matone	tone	Noun	Number=Plural	wiktionary
matope	tope	Noun	Number=Plural	wiktionary
matowashi	towashi	Noun	Number=Plural	wiktionary
matukano	tukano	Noun	Number=Plural	wiktionary
matukio	tukio	Noun	Number=Plural	wiktionary
matumaini	tumaini	Verb	Number=Plural	wiktionary
matumbo	tumbo	Noun	Number=Plural	wiktionary
matumizi	matumizi	Noun		base
matunda	tunda	Noun	Number=Plural	wiktionary
matupu	tupu	Adjective	Number=Plural	unimorph
matusi	tusi	Noun	Number=Plural	wiktionary
maua	maua	Noun		base
mauaji	mauaji	Noun		base
maumbo	umbo	Noun	Number=Plural	wiktionary
maumivu	maumivu	Noun		base
mauti	mauti	Noun		base
mavazi	vazi	Noun	Number=Plural	wiktionary
mavumbi	mavumbi	Noun		base
mavuno	mavuno	Noun		base
mawakili	wakili	Noun	Number=Plural	wiktionary
mawazo	wazo	Noun	Number=Plural	wiktionary
mawe	jiwe	Noun	Number=Plural	wiktionary
mawili	mawili	Adjective		base
mawimbi	wimbi	Noun	Number=Plural	wiktionary
mawingu	wingu	Noun	Number=Plural	wiktionary
mazao	zao	Adjective	Number=Plural	wiktionary
maziko	maziko	Noun		base
mazingira	mazingira	Noun		base
mazito	zito	Adjective	Number=Plural	unimorph
maziwa	maziwa	Noun		base
mazoea	mazoea	Noun		base
mazoezi	zoezi	Noun	Number=Plural	wiktionary
mazungumzo	mazungumzo	Noun		base
mazuri	zuri	Adjective	Number=Plural	unimorph
mbali	mbali	Adverb		base
mbalimbali	mbalimbali	Adjective		base
mbao	ubao	Noun	Number=Plural	wiktionary
mbatizaji	mbatizaji	Noun		base
mbatizwe	mbatizwe	Unknown		base
mbawa	ubawa	Noun	Number=Plural	wiktionary
mbaya	baya	Adjective	Number=Plural	unimorph
mbegu	mbegu	Noun		base
mbele	mbele	Adverb		base
mbichi	bichi	Adjective	Number=Plural	unimorph
mbili	mbili	Adjective		base
mbingu	uwingu	Noun	Number=Plural	wiktionary
mbinguni	mbinguni	Noun		base
mbio	mbio	Noun		base
mboga	mboga	Noun		base
mbolea	mbolea	Noun		base
mbona	mbona	Adverb		base
mbovu	bovu	Adjective	Number=Plural	unimorph
mbuzi	mbuzi	Noun		base
mbwa	mbwa	Noun		base
mbweha	mbweha	Noun		base
mcha	mcha	Noun		base
mchache	mchache	Unknown		base
mchafu	chafu	Adjective	Number=Singular	unimorph
mchana	mchana	Noun		base
mchanga	changa	Adjective	Number=Singular	unimorph
mchangani	mchangani	Noun		base
mchanganyiko	mchanganyiko	Noun		base
mchawi	mchawi	Noun		base
mchicha	mchicha	Noun		base
mchukue	mchukue	Unknown		base
mchukuliane	mchukuliane	Unknown		base
mchungaji	mchungaji	Noun		base
mda	mda	Noun		base
mdalasini	mdalasini	Noun		base
mdanganyifu	mdanganyifu	Noun		base
mdogo	dogo	Adjective	Number=Singular	unimorph
mdomo	mdomo	Noun		base
mdomoni	mdomoni	Noun		base
mdudu	mdudu	Noun		base
mdumu	mdumu	Unknown		base
meli	meli	Noun		base
mema	ema	Adjective	Number=Plural	unimorph
meneja	meneja	Noun		base
mengi	ingi	Adjective	Number=Plural	unimorph
mengine	ingine	Adjective	Number=Plural	unimorph
meno	jino	Noun	Number=Plural	wiktionary
mepesi	epesi	Adjective	Number=Plural	unimorph
methali	methali	Noun		base
meupe	eupe	Adjective	Number=Plural	unimorph
meza	meza	Noun		base
mezani	mezani	Noun		base
mfahamu	mfahamu	Unknown		base
mfalme	mfalme	Noun		base
mfano	mfano	Noun		base
mfanya	mfanya	Noun		base
mfanyakazi	mfanyakazi	Noun		base
mfanye	mfanye	Unknown		base
mfanywe	mfanywe	Unknown		base
mfariji	mfariji	Noun		base
mfinyanzi	mfinyanzi	Noun		base
mfu	mfu	Noun		base
mfua	mfua	Noun		base
mfuko	mfuko	Noun		base
mfumo	mfumo	Noun		base
mfungo	mfungo	Noun		base
mfungwa	mfungwa	Noun		base
mfupi	fupi	Adjective	Number=Singular	unimorph
mfurahi	mfurahi	Unknown		base
mganga	mganga	Noun		base
mgao	mgao	Noun		base
mgawane	mgawane	Unknown		base
mgawanyiko	mgawanyiko	Noun		base
mgawanyo	mgawanyo	Noun		base
mgeni	mgeni	Noun		base
mgeuke	mgeuke	Unknown		base
mgiriki	mgiriki	Noun		base
mgogoro	mgogoro	Noun		base
mgomvi	mgomvi	Noun		base
mgonjwa	gonjwa	Adjective	Number=Singular	unimorph
mgumba	mgumba	Noun		base
mgumu	gumu	Adjective	Number=Singular	unimorph
mguu	mguu	Noun		base
mhalifu	mhalifu	Noun		base
mharibu	mharibu	Unknown		base
mhesabiwe	mhesabiwe	Unknown		base
mheshimiwa	heshimiwa	Adjective	Number=Singular	unimorph
mheshimu	mheshimu	Unknown		base
mhitaji	mhitaji	Noun		base
mhubiri	mhubiri	Noun		base
mhudumu	mhudumu	Noun		base
mhukumu	mhukumu	Unknown		base
mhuri	mhuri	Noun		base
mhusu	mhusu	Unknown		base
mia	mia	Numeral		base
miaka	mwaka	Noun	Number=Plural	wiktionary
miale	mwale	Noun	Number=Plural	wiktionary
miamba	mwamba	Noun	Number=Plural	wiktionary
miandamo	mwandamo	Noun	Number=Plural	wiktionary
michache	chache	Adjective	Number=Plural	unimorph
michango	mchango	Noun	Number=Plural	wiktionary
miche	mche	Noun	Number=Plural	wiktionary
michezo	mchezo	Noun	Number=Plural	wiktionary
midomo	mdomo	Noun	Number=Plural	wiktionary
midomoni	midomoni	Noun		base
mienendo	mwenendo	Noun	Number=Plural	wiktionary
miezi	mwezi	Noun	Number=Plural	wiktionary
mifano	mfano	Noun	Number=Plural	wiktionary
mifugo	mfugo	Noun	Number=Plural	wiktionary
mifuko	mfuko	Noun	Number=Plural	wiktionary
mifupa	mfupa	Noun	Number=Plural	wiktionary
migawanyiko	mgawanyiko	Noun	Number=Plural	wiktionary
migogoro	mgogoro	Noun	Number=Plural	wiktionary
migongano	mgongano	Noun	Number=Plural	wiktionary
migongo	mgongo	Noun	Number=Plural	wiktionary
migumu	gumu	Adjective	Number=Plural	unimorph
miguu	mguu	Noun	Number=Plural	wiktionary
mihuri	muhuri	Noun	Number=Plural	wiktionary
miiba	mwiba	Noun	Number=Plural	wiktionary
miili	mwili	Noun	Number=Plural	wiktionary
miisho	mwisho	Noun	Number=Plural	wiktionary
mijadala	mjadala	Noun	Number=Plural	wiktionary
mijeledi	mjeledi	Noun	Number=Plural	wiktionary
miji	mji	Noun	Number=Plural	wiktionary
mijini	mijini	Noun		base
mikaeli	mikaeli	Proper noun		base
mikate	mkate	Noun	Number=Plural	wiktionary
mikia	mkia	Noun	Number=Plural	wiktionary
mikoa	mkoa	Noun	Number=Plural	wiktionary
mikoba	mkoba	Noun	Number=Plural	wiktionary
mikondo	mkondo	Noun	Number=Plural	wiktionary
mikono	mkono	Noun	Number=Plural	wiktionary
mikononi	mikononi	Noun		base
mikubwa	kubwa	Adjective	Number=Plural	unimorph
mikuki	mkuki	Noun	Number=Plural	wiktionary
mikutano	mkutano	Noun	Number=Plural	wiktionary
milango	mlango	Noun	Number=Plural	wiktionary
milele	milele	Adverb		base
miliki	miliki	Verb		base
milima	mlima	Noun	Number=Plural	wiktionary
milimani	milimani	Noun		base
milio	mlio	Noun	Number=Plural	wiktionary
milipuko	mlipuko	Noun	Number=Plural	wiktionary
milki	milki	Noun		base
mimba	mimba	Noun		base
mimea	mmea	Noun	Number=Plural	wiktionary
mimi	mimi	Pronoun		base
minane	minane	Unknown		base
mingapi	ngapi	Adjective	Number=Plural	unimorph
mingi	ingi	Adjective	Number=Plural	unimorph
mingine	ingine	Adjective	Number=Plural	unimorph
minne	minne	Adjective		base
minyororo	mnyororo	Noun	Number=Plural	wiktionary
miongoni	miongoni	Adposition		base
mioyo	moyo	Noun	Number=Plural	wiktionary
mipaka	mpaka	Adposition	Number=Plural	wiktionary
mipakani	mipakani	Noun		base
mipango	mpango	Noun	Number=Plural	wiktionary
misaada	msaada	Noun	Number=Plural	wiktionary
mishahara	mshahara	Noun	Number=Plural	wiktionary
mishale	mshale	Noun	Number=Plural	wiktionary
misingi	msingi	Noun	Number=Plural	wiktionary
misri	misri	Proper noun		base
misumari	msumari	Noun	Number=Plural	wiktionary
misumeno	msumeno	Noun	Number=Plural	wiktionary
mita	mita	Noun		base
mitaa	mtaa	Noun	Number=Plural	wiktionary
mitaani	mitaani	Noun		base
mitakatifu	takatifu	Adjective	Number=Plural	unimorph
mitano	mitano	Adjective		base
mitatu	mitatu	Adjective		base
mitende	mtende	Noun	Number=Plural	wiktionary
mithali	mithali	Noun		base
miti	mti	Noun	Number=Plural	wiktionary
mitindo	mtindo	Noun	Number=Plural	wiktionary
mito	mto	Noun	Number=Plural	wiktionary
mitumbwi	mtumbwi	Noun	Number=Plural	wiktionary
mitume	mtume	Noun	Number=Plural	wiktionary
mitungi	mtungi	Noun	Number=Plural	wiktionary
mitupu	tupu	Adjective	Number=Plural	unimorph
miujiza	muujiza	Noun	Number=Plural	wiktionary
miungu	mungu	Proper noun	Number=Plural	wiktionary
miwili	miwili	Adjective		base
mizabibu	mzabibu	Noun	Number=Plural	wiktionary
mizaha	mzaha	Noun	Number=Plural	wiktionary
mizani	mizani	Noun		base
mizeituni	mzeituni	Noun	Number=Plural	wiktionary
mizigo	mzigo	Noun	Number=Plural	wiktionary
mizito	zito	Adjective	Number=Plural	unimorph
mizizi	mzizi	Noun	Number=Plural	wiktionary
mizoga	mzoga	Noun	Number=Plural	wiktionary
mizuri	zuri	Adjective	Number=Plural	unimorph
mjadala	mjadala	Noun		base
mjamzito	mjamzito	Noun		base
mjane	mjane	Noun		base
mjaribiwe	mjaribiwe	Unknown		base
mjaribu	mjaribu	Unknown		base
mjazwe	mjazwe	Unknown		base
mje	ja	Verb	Tense=Past;Person=Second;Number=Plural	unimorph
mjeledi	mjeledi	Noun		base
mjengwe	mjengwe	Unknown		base
mjenzi	mjenzi	Noun		base
mji	mji	Noun		base
mjinga	jinga	Adjective	Number=Singular	unimorph
mjini	mjini	Noun		base
mjue	mjue	Unknown		base
mjumbe	mjumbe	Noun		base
mkaa	mkaa	Noun		base
mkabala	mkabala	Adverb		base
mkae	mkae	Unknown		base
mkaidi	mkaidi	Noun		base
mkali	kali	Adjective	Number=Singular	unimorph
mkanda	mkanda	Noun		base
mkaote	ota	Verb	Person=Second;Number=Plural	unimorph
mkarimu	mkarimu	Noun		base
mkasirike	mkasirike	Unknown		base
mkate	mkate	Noun		base
mkavu	kavu	Adjective	Number=Singular	unimorph
mkawe	mkawe	Unknown		base
mke	mke	Noun		base
mkebe	mkebe	Noun		base
mkeka	mkeka	Noun		base
mkeo	mkeo	Noun		base
mkewe	mkewe	Noun		base
mkia	mkia	Noun		base
mkienda	enda	Verb	Tense=Past;Person=Second;Number=Plural	unimorph
mkimbilie	mkimbilie	Unknown		base
mkiongea	ongea	Verb	Tense=Past;Person=Second;Number=Plural	unimorph
mkiri	mkiri	Unknown		base
mkiukaji	mkiukaji	Noun		base
mko	mko	Verb		base
mkoa	mkoa	Noun		base
mkoba	mkoba	Noun		base
mkoma	mkoma	Noun		base
mkombozi	mkombozi	Noun		base
mkono	mkono	Noun		base
mkononi	mkononi	Noun		base
mkopeshaji	mkopeshaji	Noun		base
mkorofi	mkorofi	Noun		base
mkosaji	mkosaji	Noun		base
mkose	mkose	Unknown		base
mkristo	mkristo	Noun		base
mkubali	mkubali	Unknown		base
mkubwa	kubwa	Adjective	Number=Singular	unimorph
mkue	mkue	Unknown		base
mkufuru	mkufuru	Unknown		base
mkuki	mkuki	Noun		base
mkulima	mkulima	Noun		base
mkumbuke	mkumbuke	Unknown		base
mkusanyiko	mkusanyiko	Noun		base
mkutano	mkutano	Noun		base
mkuu	kuu	Adjective	Number=Singular	unimorph
mkuyu	mkuyu	Noun		base
mkwe	mkwe	Noun		base
mlafi	mlafi	Noun		base
mlaji	mlaji	Noun		base
mlango	mlango	Noun		base
mlangoni	mlangoni	Noun		base
mle	le	Adjective	Number=Plural	unimorph
mlemavu	mlemavu	Noun		base
mlete	leta	Verb	Tense=Past;Person=Second;Number=Plural	unimorph
mlevi	mlevi	Noun		base
mliandaa	andaa	Verb	Mood=Indicative;Tense=Past;Person=Second;Number=Plural	unimorph
mlikufa	fa	Verb	Mood=Indicative;Tense=Past;Person=Second;Number=Plural	unimorph
mlikuwa	mlikuwa	Verb		base
mlikwenda	enda	Verb	Mood=Indicative;Tense=Past;Person=Second;Number=Plural	unimorph
mlima	mlima	Noun		base
mlimani	mlimani	Noun		base
mlinzi	mlinzi	Noun		base
mlio	mlio	Noun		base
mlipa	mlipa	Noun		base
mlipuko	mlipuko	Noun		base
mlishe	mlishe	Unknown		base
mlizaliwa	mlizaliwa	Verb		base
mlo	mlo	Noun		base
mmalize	mmalize	Unknown		base
mmea	mmea	Noun		base
mmekufa	fa	Verb	Mood=Indicative;Tense=Past;Person=Second;Number=Plural	unimorph
mmekuja	ja	Verb	Mood=Indicative;Tense=Past;Person=Second;Number=Plural	unimorph
mmekwenda	enda	Verb	Mood=Indicative;Tense=Past;Person=Second;Number=Plural	unimorph
mmelala	lala	Verb	Mood=Indicative;Tense=Past;Person=Second;Number=Plural	unimorph
mmiliki	mmiliki	Noun		base
mmisri	mmisri	Noun		base
mmo	mmo	Verb		base
mmoja	mmoja	Adjective		base
mmojawapo	mojawapo	Adjective	Number=Plural	unimorph
mna	mna	Verb		base
mnaacha	mnaacha	Unknown		base
mnaamini	mnaamini	Unknown		base
mnaamua	mnaamua	Unknown		base
mnabishana	mnabishana	Unknown		base
mnachuja	mnachuja	Unknown		base
mnachukuliana	mnachukuliana	Unknown		base
mnadhani	mnadhani	Unknown		base
mnaelewa	mnaelewa	Unknown		base
mnafadhaika	mnafadhaika	Unknown		base
mnafahamu	mnafahamu	Unknown		base
mnafanana	mnafanana	Unknown		base
mnafanya	mnafanya	Verb		base
mnafiki	mnafiki	Noun		base
mnafikiri	mnafikiri	Unknown		base
mnafukuzia	mnafukuzia	Unknown		base
mnafurahi	mnafurahi	Unknown		base
mnageukia	mnageukia	Unknown		base
mnaheshimiwa	mnaheshimiwa	Unknown		base
mnahitaji	mnahitaji	Verb		base
mnahukumu	mnahukumu	Unknown		base
mnaishi	mnaishi	Unknown		base
mnaitwa	mnaitwa	Unknown		base
mnajadili	mnajadili	Unknown		base
mnajenga	mnajenga	Verb		base
mnajengwa	mnajengwa	Unknown		base
mnajivuna	mnajivuna	Unknown		base
mnajua	mnajua	Unknown		base
mnajulikana	mnajulikana	Unknown		base
mnakamilisha	mnakamilisha	Unknown		base
mnakosea	mnakosea	Unknown		base
mnakubali	mnakubali	Unknown		base
mnakuja	mnakuja	Verb		base
mnakula	mnakula	Verb		base
mnakumbuka	mnakumbuka	Unknown		base
mnakuwa	mnakuwa	Unknown		base
mnakwenda	mnakwenda	Unknown		base
mnalala	lala	Verb	Mood=Indicative;Person=Second;Number=Plural	unimorph
mnalia	mnalia	Verb		base
mnalindwa	mnalindwa	Unknown		base
mnalipa	lipa	Verb	Mood=Indicative;Person=Second;Number=Plural	unimorph
mnameza	mnameza	Unknown		base
mnamiliki	mnamiliki	Unknown		base
mnamo	mnamo	Adverb		base
mnanaa	mnanaa	Noun		base
mnaogopa	mnaogopa	Unknown		base
mnaomba	mnaomba	Verb		base
mnaona	ona	Verb	Mood=Indicative;Person=Second;Number=Plural	unimorph
mnaondoka	mnaondoka	Unknown		base
mnaonesha	mnaonesha	Unknown		base
mnaosha	mnaosha	Verb		base
mnapaswa	mnapaswa	Unknown		base
mnapenda	penda	Verb	Mood=Indicative;Person=Second;Number=Plural	unimorph
mnapiga	piga	Verb	Mood=Indicative;Person=Second;Number=Plural	unimorph
mnapigana	mnapigana	Unknown		base
mnapokea	mnapokea	Unknown		base
mnara	mnara	Noun		base
mnarudi	mnarudi	Verb		base
mnasafisha	mnasafisha	Unknown		base
mnasema	mnasema	Unknown		base
mnasemezana	mnasemezana	Unknown		base
mnashangaa	mnashangaa	Unknown		base
mnashika	mnashika	Unknown		base
mnashindana	mnashindana	Unknown		base
mnashiriki	mnashiriki	Unknown		base
mnasikia	mnasikia	Unknown		base
mnasimama	mnasimama	Unknown		base
mnatafuta	mnatafuta	Unknown		base
mnataka	mnataka	Verb		base
mnatamani	mnatamani	Unknown		base
mnategemea	mnategemea	Unknown		base
mnatembea	mnatembea	Unknown		base
mnatenda	mnatenda	Unknown		base
mnateswa	mnateswa	Unknown		base
mnathubutu	mnathubutu	Unknown		base
mnatoa	mnatoa	Unknown		base
mnatoka	mnatoka	Unknown		base
mnavuka	mnavuka	Unknown		base
mnavumiliana	mnavumiliana	Unknown		base
mnawajibika	mnawajibika	Unknown		base
mnawaza	mnawaza	Unknown		base
mnaweza	mnaweza	Verb		base
mnazaa	mnazaa	Unknown		base
mnene	mnene	Adjective		base
mngali	mngali	Unknown		base
mno	mno	Adverb		base
mnyama	mnyama	Noun		base
mnyonge	mnyonge	Noun		base
mnyororo	mnyororo	Noun		base
mnywe	nywa	Verb	Tense=Past;Person=Second;Number=Plural	unimorph
mnyweshe	mnyweshe	Unknown		base
moja	moja	Numeral		base
mojawapo	mojawapo	Adjective		base
moshi	moshi	Noun		base
moto	moto	Noun		base
motoni	motoni	Noun		base
moyo	moyo	Noun		base
moyoni	moyoni	Noun		base
mpaka	mpaka	Adposition		base
mpakani	mpakani	Noun		base
mpana	pana	Adjective	Number=Singular	unimorph
mpandaji	mpandaji	Noun		base
mpangilio	mpangilio	Noun		base
mpango	mpango	Noun		base
mpanzi	mpanzi	Noun		base
mpasuko	mpasuko	Noun		base
mpatanishi	mpatanishi	Noun		base
mpatanishwe	mpatanishwe	Unknown		base
mpate	mpate	Noun		base
mpatie	mpatie	Unknown		base
mpe	pa	Verb	Tense=Past;Person=Second;Number=Plural	unimorph
mpeleke	mpeleke	Unknown		base
mpendane	mpendane	Unknown		base
mpende	penda	Verb	Tense=Past;Person=Second;Number=Plural	unimorph
mpendwa	mpendwa	Noun		base
mpenzi	mpenzi	Noun		base
mpinzani	mpinzani	Noun		base
mpishe	mpishe	Unknown		base
mpo	mpo	Verb		base
mpokee	mpokee	Unknown		base
mpole	mpole	Adjective		base
mpumbavu	pumbavu	Adjective	Number=Singular	unimorph
mpya	pya	Adjective	Number=Plural	unimorph
mraba	mraba	Noun		base
mrefu	refu	Adjective	Number=Singular	unimorph
mrejeshe	mrejeshe	Unknown		base
mrithi	mrithi	Noun		base
mrumi	mrumi	Noun		base
msaada	msaada	Noun		base
msafi	msafi	Unknown		base
msafiri	safiri	Verb	Tense=Past;Person=Second;Number=Plural	unimorph
msaidizi	msaidizi	Noun		base
msalaba	msalaba	Noun		base
msalabani	msalabani	Noun		base
msalimie	msalimie	Unknown		base
msalimu	msalimu	Unknown		base
msaliti	msaliti	Noun		base
msamaha	msamaha	Noun		base
msamehe	msamehe	Unknown		base
msameheane	msameheane	Unknown		base
msemaji	msemaji	Noun		base
mseme	mseme	Unknown		base
msemo	msemo	Noun		base
mshahara	mshahara	Noun		base
mshangao	mshangao	Noun		base
mshauri	mshauri	Noun		base
mshawishi	mshawishi	Noun		base
mshikilie	mshikilie	Unknown		base
mshindanie	mshindanie	Unknown		base
mshindi	mshindi	Noun		base
mshipi	mshipi	Noun		base
mshirika	mshirika	Noun		base
mshiriki	mshiriki	Noun		base
mshitaki	mshitaki	Noun		base
mshtaki	mshtaki	Noun		base
mshukuru	mshukuru	Unknown		base
msichana	msichana	Noun		base
msikie	msikie	Unknown		base
msikilizaji	msikilizaji	Noun		base
msimame	msimame	Unknown		base
msimamizi	msimamizi	Noun		base
msimamo	msimamo	Noun		base
msingi	msingi	Noun		base
msisitizo	msisitizo	Noun		base
msitari	msitari	Noun		base
msitishwe	msitishwe	Unknown		base
msitu	msitu	Noun		base
msomi	msomi	Noun		base
mstari	mstari	Noun		base
msubiri	msubiri	Unknown		base
msukumo	msukumo	Noun		base
msulubishe	msulubishe	Unknown		base
mtaa	mtaa	Noun		base
mtaalamu	mtaalamu	Noun		base
mtahiriwe	mtahiriwe	Unknown		base
mtakatifu	takatifu	Adjective	Number=Singular	unimorph
mtakufa	fa	Verb	Mood=Indicative;Tense=Future;Person=Second;Number=Plural	unimorph
mtakunywa	nywa	Verb	Mood=Indicative;Tense=Future;Person=Second;Number=Plural	unimorph
mtamani	mtamani	Unknown		base
mtambue	mtambue	Unknown		base
mtangulizi	mtangulizi	Noun		base
mtaona	ona	Verb	Mood=Indicative;Tense=Future;Person=Second;Number=Plural	unimorph
mtawala	mtawala	Noun		base
mtazamo	mtazamo	Noun		base
mtego	mtego	Noun		base
mtembee	mtembee	Unknown		base
mtende	mtende	Noun		base
mtengenezaji	mtengenezaji	Noun		base
mtesaji	mtesaji	Noun		base
mteseke	mteseke	Unknown		base
mteule	mteule	Noun		base
mti	mti	Noun		base
mtii	mtii	Noun		base
mtindo	mtindo	Noun		base
mtini	mtini	Noun		base
mtiwe	mtiwe	Unknown		base
mto	mto	Noun		base
mtoe	mtoe	Unknown		base
mtoke	mtoke	Unknown		base
mtoto	mtoto	Noun		base
mtoza	mtoza	Noun		base
mtu	mtu	Noun		base
mtuhumiwa	mtuhumiwa	Noun		base
mtukufu	mtukufu	Noun		base
mtukuze	mtukuze	Unknown		base
mtumbwi	mtumbwi	Noun		base
mtume	mtume	Noun		base
mtumishi	mtumishi	Noun		base
mtumwa	mtumwa	Noun		base
mtungi	mtungi	Noun		base
mtunza	mtunza	Noun		base
mtunzaji	mtunzaji	Noun		base
mtunze	mtunze	Unknown		base
mtunzi	mtunzi	Noun		base
mtupu	tupu	Adjective	Number=Singular	unimorph
muafaka	muafaka	Noun		base
muangaza	muangaza	Noun		base
muda	muda	Noun		base
muhimu	muhimu	Adjective		base
muhuri	muhuri	Noun		base
mujibu	mujibu	Noun		base
mume	mume	Noun		base
mumeo	mumeo	Noun		base
mumewe	mumewe	Noun		base
mundu	mundu	Noun		base
mungu	mungu	Proper noun		base
muonekano	muonekano	Noun		base
muongo	muongo	Noun		base
musa	musa	Proper noun		base
muuaji	muuaji	Noun		base
muujiza	muujiza	Noun		base
muumba	muumba	Proper noun		base
muumbaji	muumbaji	Noun		base
muumini	muumini	Noun		base
muundo	muundo	Noun		base
muungane	muungane	Unknown		base
muuzaji	muuzaji	Noun		base
muwe	muwe	Unknown		base
muweke	muweke	Unknown		base
muwepo	muwepo	Unknown		base
muweze	muweze	Unknown		base
mvinyo	mvinyo	Noun		base
mvua	mvua	Noun		base
mvue	mvue	Unknown		base
mvulana	mvulana	Noun		base
mvumilivu	mvumilivu	Noun		base
mvunja	mvunja	Noun		base
mvuto	mvuto	Noun		base
mwa	mwa	Particle		base
mwaabudu	mwaabudu	Unknown		base
mwabudu	mwabudu	Unknown		base
mwacha	mwacha	Unknown		base
mwache	mwache	Unknown		base
mwachie	mwachie	Unknown		base
mwadhani	mwadhani	Unknown		base
mwadumu	mwadumu	Unknown		base
mwafaka	mwafaka	Noun		base
mwafanya	mwafanya	Unknown		base
mwafikiri	mwafikiri	Unknown		base
mwajenga	mwajenga	Unknown		base
mwajisifu	mwajisifu	Unknown		base
mwajua	mwajua	Unknown		base
mwaka	mwaka	Noun		base
mwake	ake	Adjective	Number=Plural	unimorph
mwako	ako	Adjective	Number=Plural	unimorph
mwali	mwali	Noun		base
mwaliko	mwaliko	Noun		base
mwalimu	mwalimu	Noun		base
mwamba	mwamba	Noun		base
mwamini	mwamini	Unknown		base
mwaminifu	mwaminifu	Noun		base
mwamuzi	mwamuzi	Noun		base
mwana	mwana	Noun		base
mwanadamu	mwanadamu	Noun		base
mwanafunzi	mwanafunzi	Noun		base
mwanakondoo	mwanakondoo	Noun		base
mwanamke	mwanamke	Noun		base
mwanamume	mwanamume	Noun		base
mwanamwali	mwanamwali	Noun		base
mwanangu	mwanangu	Noun		base
mwanapunda	mwanapunda	Noun		base
mwanariadha	mwanariadha	Noun		base
mwanaume	mwanaume	Noun		base
mwanawe	mwanawe	Noun		base
