target	source	prob	count
sözmez	worm	1.0	1
sözü	word	0.7075	75
sözüdür	seed	1.0	1
sözüm	finds	0.5	1
sözümde	truly	1.0	1
sözümü	kept	0.3	3
sözün	concealed	0.0909	1
sözünde	armor	0.2	1
sözünden	believed	0.3333	1
sözüne	disobey	0.125	1
sözünü	word	0.7593	41
sözünün	enlightened	0.5	1
sözünüz	reading	0.5	1
sözüyle	word	0.2222	2
sünger	sponge	1.0	1
süngeri	sponge	1.0	2
sünnet	circumcision	0.4583	11
sünnete	physically	0.5	1
sünneti	circumcise	0.5	1
sünnetin	advantage	0.5	1
sünnetinde	putting	1.0	1
sünnetle	putting	1.0	1
sünnetli	uncircumcision	0.8889	8
sünnetliler	justus	0.3333	1
sünnetlilerden	separated	1.0	1
sünnetlilere	apostleship	1.0	1
sünnetlileri	justify	1.0	1
sünnetlilerin	circumcision	0.3333	1
sünnetlileriz	confidence	1.0	1
sünnetliliğin	amounts	1.0	1
sünnetliyken	uncircumcision	1.0	2
sünnetsiz	uncircumcision	0.6667	4
sünnetsizken	uncircumcision	1.0	5
sünnetsizler	uncircumcised	1.0	3
sünnetsizlerden	separated	1.0	1
sünnetsizleri	justify	1.0	1
sünnetsizlerin	uncircumcised	1.0	1
sünnetsizliğe	profits	1.0	1
sünnetsizliği	trespasses	1.0	1
sünnetsizliğin	amounts	1.0	1
sünnetten	dogs	1.0	1
süprüntüsü	defamed	1.0	1
süpürülmüş	swept	1.0	2
süpürüp	spewed	0.5	1
sürdü	mud	0.4286	3
sürdükleri	strongly	1.0	1
sürdüler	affirming	0.25	1
sürdür	attention	0.5	1
sürdürdü	compare	0.2	1
sürdürdüğümü	conflict	0.5	1
sürdürebilelim	tranquil	1.0	1
sürdüreceğim	opportunity	1.0	1
sürdüresin	wage	1.0	1
sürdürmede	insist	1.0	1
sürdürmek	honorably	1.0	1
sürdürmeleri	continued	1.0	1
sürdürün	building	0.25	1
sürdürürken	seeking	1.0	1
sürdürürlerdi	belonged	1.0	1
sürdürürsem	choose	1.0	1
sürdürüyoruz	poets	1.0	1
sürdüyse	reigned	1.0	2
sürdüğünü	archelaus	1.0	1
süre	while	0.5918	29
sürece	lives	0.4444	4
sürecek	accounted	0.25	1
sürecekler	illuminate	0.5	1
sürecekleri	trespass	1.0	1
süreceğiz	reign	1.0	2
sürekli	continually	0.3529	6
süreliğine	bereaved	0.25	1
süremez	dominion	1.0	1
süren	either	0.25	1
sürerek	riotous	1.0	1
sürerken	professing	1.0	1
süreyle	months	0.5	1
sürgünden	fourteen	1.0	1
sürgüne	fourteen	1.0	1
sürgünü	josiah	1.0	1
sürgününden	jechoniah	1.0	1
sürmedi	arrested	0.5	1
sürmek	anoint	0.6667	2
sürmektense	choosing	1.0	1
sürmeli	plows	1.0	1
sürmemi	reign	1.0	1
sürmemiz	instructing	1.0	1
sürmemiş	horns	0.5	1
sürmesi	reign	1.0	1
sürmesine	mortal	1.0	1
sürmesini	envoy	1.0	1
sürmeye	reigned	1.0	1
sürmeyi	ambition	1.0	1
sürmüşsünüz	wish	1.0	1
sürseydik	wish	1.0	1
sürsün	reigned	0.5	1
sürtüşme	hatred	1.0	1
sürtüşmesine	consent	1.0	1
sürü	rushed	0.4286	3
sürüklediler	dragged	1.0	4
sürüklediği	wells	1.0	1
sürüklemek	perverse	1.0	1
sürüklendik	driven	1.0	1
sürüklendiler	hoisted	1.0	1
sürüklenen	reefs	0.5	1
sürükleniyorduk	adriatic	1.0	1
sürüklenmelerine	guided	1.0	1
sürüklenmemek	drift	1.0	1
sürüklenmeyin	teachings	1.0	1
sürükler	dissipation	0.5	1
sürükleyecek	argue	1.0	1
sürükleyenler	dishonored	1.0	1
sürükleyerek	enrollment	1.0	1
sürükleyip	ravaged	0.3333	1
sürülecekler	edge	1.0	1
sürülemez	oh	1.0	1
sürüleri	plowing	1.0	1
sürülerinin	keeping	1.0	1
sürülüyordu	fetters	1.0	1
sürüngeni	tamed	1.0	1
sürüngenler	reptiles	1.0	1
sürüngenlere	traded	1.0	1
sürüngenleri	creeping	1.0	1
sürünün	expense	0.5	1
sürüp	anoint	0.3333	1
sürüsü	feeding	1.0	3
sürüsüne	permit	1.0	1
sürüsünü	exercising	1.0	1
sürüsünün	cliff	1.0	1
sürüye	lording	0.5	1
sürüyor	reigns	0.5	1
sürüyü	expense	0.5	1
süslenirlerdi	adorned	1.0	1
süslenmiş	adorned	0.5	1
süslenmişti	impurities	0.5	1
süslenmiştin	decked	1.0	1
süslensinler	decent	1.0	1
süslersiniz	decorate	1.0	1
süsünüz	adornment	1.0	1
süte	rudiments	1.0	1
sütle	experienced	0.5	1
sütliman	raging	1.0	1
sütun	pillar	1.0	1
sütunlar	rainbow	1.0	1
sütünden	expense	1.0	1
sütünü	newborn	1.0	1
süzüp	strain	1.0	1
sıcak	heat	0.5	2
sıcaksın	hot	1.0	1
sıcaktan	bundle	1.0	1
sıcağını	borne	1.0	1
sık	often	0.9231	24
sıkma	press	0.8333	5
sıkmak	hedge	1.0	1
sıkı	firm	0.25	2
sıkıca	tightly	0.4286	3
sıkılmasın	fearful	0.5	1
sıkıntı	affliction	0.2286	8
sıkıntıda	comforts	0.3333	1
sıkıntıdan	darkened	0.3333	1
sıkıntılar	troubles	0.5	2
sıkıntılara	imitators	1.0	1
sıkıntılardan	tested	0.5	1
sıkıntılarla	mothers	0.5	1
sıkıntıları	injuries	1.0	1
sıkıntılarıma	shared	1.0	1
sıkıntılarımız	weight	1.0	1
sıkıntılarımızda	comforts	1.0	1
sıkıntılarımızın	overflow	1.0	1
sıkıntıların	afflictions	0.3333	1
sıkıntılarında	fatherless	1.0	1
sıkıntılarından	pharaoh	1.0	1
sıkıntıma	insincerely	1.0	1
sıkıntını	poverty	1.0	1
sıkıntının	proven	1.0	1
sıkıntınız	trouble	1.0	1
sıkıntısından	darkened	1.0	1
sıkıntısını	groaning	1.0	1
sıkıntıya	hardship	0.3333	2
sıkınıtı	groaned	1.0	1
sıkıya	traditions	0.5	2
sıkıştıracaklar	barricade	1.0	1
sıkıştırdığını	pressing	1.0	1
sıkıştırmasınlar	press	1.0	1
sıkıştırıldık	despair	1.0	1
sıkıştırıp	extort	1.0	1
sıkıştırıyor	jostle	1.0	1
sıkıştırıyordu	pressed	0.5	1
sıkışıp	pressed	1.0	1
sımsıkı	firmly	0.6667	4
sınadın	tolerate	1.0	1
sınamak	testing	0.5	4
sınanma	temptation	0.6667	2
sınanmak	tested	1.0	1
sınanmanız	fiery	1.0	1
sınanması	endurance	1.0	1
sınanmayı	completed	1.0	1
sınanmış	furtherance	1.0	1
sınansınlar	tested	1.0	1
sınasın	examine	1.0	1
sınayacak	sort	1.0	1
sınayan	tests	1.0	1
sınayarak	lawyer	0.5	1
sınayın	test	1.0	3
sınayıp	tested	1.0	1
sınırlar	limits	1.0	1
sınırlardan	canaanite	1.0	1
sınırlarına	borders	1.0	4
sınırlarından	borders	1.0	3
sınırlarını	dwellings	1.0	1
sınırlarının	prominent	1.0	1
sınırına	mysia	1.0	1
sınıyorsunuz	test	1.0	3
sınız	measuring	1.0	1
sıpa	tied	0.8	4
sıpanın	cloaks	1.0	1
sıpaya	donkey	0.3333	1
sıpayı	colt	0.6667	4
sır	mystery	0.875	7
sıra	bathe	0.5	1
sırada	descending	0.125	2
sıradan	common	0.3333	1
sıradışı	uncommon	1.0	1
sıralarda	disturbance	0.3333	1
sıralarında	joshua	1.0	1
sıralarıydı	ninth	1.0	1
sırasında	during	0.2857	2
sırasındaydı	proceeded	1.0	1
sırasıyla	establishing	0.3333	1
sırayla	explained	0.5	1
sırdan	conceits	1.0	1
sırlar	understands	1.0	1
sırları	mysteries	0.5	1
sırlarını	mysteries	0.6667	2
sırlarının	stewards	1.0	1
sırrı	mystery	0.5	2
sırrın	administration	0.5	1
sırrına	holding	1.0	1
sırrını	mystery	0.7143	5
sırtına	ashore	0.5	1
sırımla	straps	1.0	1
sıyrılarak	putting	1.0	1
sıyırıp	easily	0.5	1
sızdılar	crept	1.0	1
sıçradı	leaped	1.0	3
sıçrayarak	leaping	0.6667	2
sıçrayın	leap	1.0	1
sıçrayıp	upright	1.0	1
sığlık	hoisted	1.0	1
sığmazdı	suppose	1.0	1
sığınan	immutable	1.0	1
sığınarak	clauda	1.0	1
sığır	changers	1.0	1
sığırları	livestock	0.5	1
sığırlarım	cattle	1.0	1
ta	belief	0.1429	1
tabağa	dish	1.0	2
tabağın	extortion	0.6667	2
taberiye	tiberias	1.0	2
tabi	subjection	0.4412	15
tabidir	subject	1.0	1
tabii	measuring	0.5	1
tabita	tabitha	1.0	3
tabure	footstool	1.0	2
taburesidir	footstool	1.0	1
taburu	cohort	0.5	1
taburunda	italian	1.0	1
taburundan	augustan	1.0	1
taburunun	regiment	1.0	1
tabuta	coffin	1.0	1
tacı	stored	0.5	2
tacımız	rejoicing	1.0	1
tacını	crown	1.0	4
taday	thaddaeus	1.0	2
tadınca	sour	1.0	1
tadını	ease	0.5	1
taht	throne	0.5	2
tahta	wood	0.75	3
tahtalara	planks	1.0	1
tahtlar	thrones	0.6667	2
tahtlarda	thrones	1.0	3
tahtlarından	princes	1.0	1
tahtta	sits	0.5833	7
tahttan	bowl	0.25	1
tahtı	sits	0.4	2
tahtıdır	swear	1.0	1
tahtıma	overcame	1.0	1
tahtımdır	footstool	1.0	1
tahtın	throne	1.0	15
tahtına	throne	1.0	7
tahtında	wanton	1.0	1
tahtından	proceeding	1.0	1
tahtını	leopard	0.5	1
tahtının	lightnings	0.25	1
tahıl	measuring	1.0	1
tahılımı	bigger	1.0	1
takalım	breastplate	1.0	1
takarak	sponge	1.0	2
taki	producing	0.5	1
takip	distance	0.3	3
takmış	sashes	0.5	1
taktılar	weaving	1.0	1
takılar	adorning	1.0	1
takılıp	millstone	1.0	1
takım	squads	1.0	1
takımlarını	tackle	1.0	1
takın	ring	1.0	1
takınmak	intend	1.0	2
takının	yoke	1.0	1
takıp	sponge	1.0	1
talant	talents	0.7857	11
talantı	talent	1.0	3
talimat	ambition	0.5	1
talimatları	instructions	1.0	1
talita	talitha	1.0	1
tam	all	0.1447	11
tamam	nursing	0.3333	1
tamamen	completely	0.2222	2
tamamla	evangelist	1.0	1
tamamladıktan	accomplished	0.3333	1
tamamladım	accomplished	1.0	1
tamamladığı	accomplished	0.5	1
tamamlama	completion	1.0	1
tamamlamak	risking	1.0	1
tamamlamaktır	accomplish	1.0	1
tamamlamam	accomplish	1.0	1
tamamlaması	urged	1.0	1
tamamlamaya	fulfill	1.0	1
tamamlamış	sailed	1.0	1
tamamlanacak	completed	0.5	1
tamamlanacağını	purification	1.0	1
tamamlandı	bowl	0.3333	1
tamamlandığında	avenge	1.0	1
tamamlandığını	thirsty	1.0	1
tamamlanmamış	strengthen	1.0	1
tamamlanmasıdır	fulfillment	1.0	1
tamamlanmış	lacking	0.5	1
tamamlansın	joy	0.6667	2
tamamlanınca	completed	1.0	1
tamamlanıncaya	means	1.0	1
tamamlanır	neighbor	1.0	1
tamamlasın	equality	0.5	1
tamamlayabilmek	lacking	1.0	1
tamamlayacak	cost	1.0	1
tamamlayacaksınız	begun	1.0	1
tamamlayacaktır	confident	1.0	1
tamamlayacağım	fox	1.0	1
tamamlayalım	perfecting	1.0	1
tamamlayan	perfecter	0.5	1
tamamlayana	robe	1.0	1
tamamlayın	accord	1.0	1
tamamlayıp	spain	1.0	1
tamamlıyorum	fill	1.0	1
tamamı	hairs	1.0	1
tamamını	guilty	1.0	1
tamdır	confidence	0.5	1
taneleri	hailstones	1.0	1
tanesi	mustard	0.6667	2
tanesine	mustard	1.0	1
tanesini	bare	1.0	1
taneyi	blade	1.0	1
tanrı	god	0.7733	324
tanrıları	dwelling	0.3333	1
tanrılığı	divinity	1.0	1
tanrım	sabachthani	0.4444	4
tanrımız	raise	0.1667	2
tanrın	behind	0.25	2
tanrısal	godly	0.6	6
tanrısallık	godliness	1.0	4
tanrısallıkla	tranquil	1.0	1
tanrısallıkta	fables	1.0	1
tanrısallığa	adding	1.0	1
tanrısallığı	adding	1.0	1
tanrısallığımızla	fasten	1.0	1
tanrısallığın	godliness	0.6667	2
tanrısalmış	holding	1.0	1
tanrısı	isaac	0.3333	10
tanrısız	enoch	0.3333	1
tanrısızca	enoch	1.0	1
tanrısızdınız	commonwealth	1.0	1
tanrısızlar	crept	0.3333	1
tanrısızların	ungodly	0.75	3
tanrısızlıkta	shun	1.0	1
tanrısızlığı	instructing	0.5	1
tanrısızlığına	suppress	1.0	1
tanrısızı	justifies	1.0	1
tanrıça	goddess	1.0	2
tanrıçanıza	blasphemers	1.0	1
tanı	citizen	1.0	1
tanıdı	arrived	1.0	1
tanıdıklar	acquaintances	1.0	1
tanıdıkları	acquaintances	1.0	1
tanıdıklarını	related	1.0	1
tanıdıksa	though	1.0	1
tanıdılar	vanished	1.0	1
tanıdınız	miserable	1.0	1
tanıdığı	court	0.5	1
tanıdığımız	joseph	1.0	1
tanıdığımızı	commandments	1.0	1
tanıdığını	crow	1.0	1
tanıdığınız	soundness	1.0	1
tanık	witnesses	0.5455	6
tanıklar	easily	0.25	1
tanıklara	tore	1.0	2
tanıkları	eyewitnesses	0.5	1
tanıklarıdır	witnesses	1.0	1
tanıklarım	uttermost	1.0	1
tanıklarısınız	witnesses	1.0	1
tanıklarıyız	witnesses	1.0	4
tanıklı	lystra	1.0	1
tanıklık	testify	0.3565	41
tanıklıklar	answer	1.0	1
tanıklıkları	agree	1.0	2
tanıklıklarını	abyss	1.0	1
tanıklıkta	corroded	0.3333	1
tanıklığa	admired	0.3333	1
tanıklığı	testimony	0.5	4
tanıklığıdır	witness	1.0	1
tanıklığım	accomplish	0.3333	1
tanıklığımızı	witness	1.0	1
tanıklığımızın	demetrius	1.0	1
tanıklığın	valid	1.0	1
tanıklığına	testified	1.0	1
tanıklığından	hardship	1.0	1
tanıklığını	witness	0.4286	3
tanıklığının	testifies	0.6667	2
tanıksınız	blamelessly	0.5	1
tanıksız	rains	1.0	1
tanıktır	behaved	0.25	1
tanımada	revelation	1.0	1
tanımadı	cause	0.5	1
tanımadılar	bay	0.5	1
tanımadım	iniquity	1.0	1
tanımadın	philip	1.0	1
tanımadığınız	baptize	0.5	1
tanımak	conformed	1.0	1
tanımakla	entangled	1.0	1
tanımakta	idle	1.0	1
tanımaktan	recognizing	1.0	1
tanımamız	pertain	1.0	1
tanımamıştır	remains	1.0	1
tanıması	baptizing	1.0	1
tanımayan	different	0.3333	1
tanımayanları	punishing	1.0	1
tanımayız	though	1.0	1
tanımaz	lawless	0.5	2
tanımazlar	stranger	1.0	1
tanımazlığın	restrains	1.0	1
tanımıyor	cause	1.0	1
tanımıyordum	baptizing	0.5	1
tanımıyorlar	sake	1.0	1
tanımıyorlardı	unknown	1.0	1
tanımıyorsunuz	myself	1.0	1
tanımıyorum	denied	0.4	2
tanımıyoruz	though	1.0	1
tanımış	known	1.0	1
tanınan	ananias	0.3333	1
tanındınız	miserable	1.0	1
tanınmak	opportunity	1.0	1
tanınmalıdır	avoid	1.0	1
tanınmıyor	punished	1.0	1
tanınmış	andronicus	1.0	1
tanınır	bramble	0.3333	1
tanınıyoruz	punished	1.0	1
tanırdınız	known	1.0	1
tanırlar	strictest	1.0	1
tanıtmak	reveal	1.0	2
tanıtıp	opposes	1.0	1
tanıtıyor	surely	1.0	1
tanıyacak	citizen	1.0	1
tanıyacaksınız	fruits	0.5	1
tanıyan	listens	0.5	1
tanıyorlar	known	1.0	1
tanıyorlardı	diseases	1.0	1
tanıyorsun	nathanael	1.0	1
tanıyorsunuz	known	0.3333	1
tanıyorum	know	0.5714	4
tanıyoruz	vengeance	1.0	1
tanıyın	acknowledge	0.5	1
tanıyınca	recognized	1.0	1
tanıyıp	recognized	1.0	1
tanığa	witness	1.0	1
tanığı	elder	0.5	1
tanığım	antipas	1.0	1
tanığıma	sackcloth	1.0	1
tanığımızdır	flattery	1.0	1
tanığın	witnesses	0.5	2
tap	bondservant	1.0	2
tapacak	behind	1.0	1
tapan	devout	0.2	1
tapanlar	smoke	1.0	1
tapanları	burns	1.0	1
tapar	worships	1.0	1
taparlar	doctrines	1.0	1
taparsan	worship	1.0	2
tapmak	shown	1.0	1
tapmaktan	wood	1.0	1
tapmaları	persuades	1.0	1
tapmamış	forehead	1.0	1
tapmaya	fatal	1.0	1
tapmayan	breath	1.0	1
taptığı	disrepute	1.0	1
tapınacak	lamb	1.0	2
tapınacaklar	acts	1.0	1
tapınacakları	worshipers	1.0	1
tapınacaksın	behind	1.0	1
tapınacaksınız	mountain	1.0	1
tapınak	temple	0.3529	6
tapınakla	barachiah	1.0	1
tapınaklarda	temples	1.0	2
tapınakları	abhor	0.5	1
tapınakta	temple	1.0	29
tapınaktaki	overthrew	0.3333	1
tapınaktan	temple	0.5	5
tapınaktayken	lame	0.5	1
tapınan	confidence	0.3333	1
tapınanlar	worship	0.5	1
tapınanları	rod	0.5	1
tapınanların	worshipers	1.0	1
tapınarak	ruler	0.5	1
tapınayım	search	1.0	1
tapınağa	temple	1.0	19
tapınağı	temple	0.3846	5
tapınağıdır	almighty	1.0	1
tapınağın	temple	0.5882	10
tapınağına	overthrew	1.0	1
tapınağında	ark	0.3333	1
tapınağından	bowl	1.0	1
tapınağını	destroy	0.3333	1
tapınağının	agreement	1.0	1
tapınağısınız	agreement	1.0	1
tapındı	worshiped	1.0	5
tapındılar	worshiped	1.0	10
tapındığınız	objects	1.0	2
tapınma	indulgence	0.3333	1
tapınmak	worship	0.4	2
tapınmaları	worship	1.0	1
tapınmanızdır	urge	1.0	1
tapınmaya	east	1.0	1
tapınsın	brings	1.0	1
tapınılan	opposes	1.0	1
tapınılması	worshiped	1.0	1
tapının	springs	1.0	1
tapınıp	exchanged	1.0	1
tapınır	secrets	1.0	1
tapınırdı	worshiping	1.0	1
tapınırlar	rules	0.5	1
tapıyorsunuz	worship	1.0	1
tapıyoruz	worship	1.0	1
taraf	partiality	0.75	3
tarafa	side	0.6667	2
tarafta	robe	1.0	1
taraftaki	untie	1.0	1
taraftan	anchors	0.6667	2
tarafı	seas	1.0	2
tarafımdan	favor	0.5	1
tarafımı	defense	1.0	1
tarafımızdan	affections	0.3333	1
tarafın	pharisee	1.0	2
tarafına	net	1.0	1
tarafında	cushion	0.5	1
tarafından	by	0.878	108
tarafındaydı	sided	1.0	1
tarafınızdan	inferior	0.1667	1
tarihçesini	undertaken	1.0	1
tarikat	sect	1.0	1
tarikatının	instigator	1.0	1
tarla	darnel	0.25	1
tarlada	field	1.0	5
tarladan	plowing	1.0	1
tarladaydı	music	1.0	1
tarlalara	fields	1.0	1
tarlalarına	citizens	1.0	1
tarlalarından	fields	1.0	3
tarlalarınızı	mowed	1.0	1
tarlana	householder	1.0	1
tarlanın	ananias	1.0	1
tarlası	field	0.6	3
tarlasına	sowed	0.6667	2
tarlaya	akeldama	0.5	1
tarlayı	sells	1.0	1
tarsuslu	insignificant	0.5	1
tart	understanding	1.0	1
tartsın	discern	1.0	1
tarttılar	weighed	1.0	1
tartın	judge	0.5	1
tartışarak	reasoned	1.0	1
tartışma	argument	0.6667	2
tartışmacısı	debater	1.0	1
tartışmadan	choice	0.5	1
tartışmak	opinions	1.0	1
tartışmalara	different	0.6667	2
tartışmalardan	genealogies	1.0	1
tartışmalarını	school	1.0	1
tartışmamaları	argue	1.0	1
tartışmamalı	quarrel	1.0	1
tartışmaya	blasphemies	0.5	1
tartışmayı	final	1.0	1
tartışmışlardı	disputed	1.0	1
tartıştı	reasoned	1.0	2
tartıştılar	reasoned	0.6	3
tartışıp	reasoned	0.5	2
tartışırken	disputing	1.0	1
tartışıyordu	disputed	0.5	1
tartışıyordunuz	arguing	1.0	1
tartışıyorsunuz	perceiving	0.6667	2
tarçın	silk	1.0	1
tas	bowls	1.0	1
tasarladığı	grudgingly	1.0	1
tasarladığım	fickleness	1.0	1
tasarlarken	fickleness	1.0	1
tasarlıyor	rage	1.0	1
tasarlıyordu	planned	1.0	1
tasarlıyorum	fickleness	1.0	1
tasarımıyla	art	1.0	1
tasarın	foreordained	1.0	1
tasarısı	seventh	1.0	1
taslamayasınız	conceits	1.0	1
taslamayın	associate	1.0	1
taslar	harp	1.0	1
taslayanlar	devours	1.0	1
tasvir	galatians	1.0	1
tası	bowls	1.0	1
tasını	bowl	0.8571	6
tat	flat	0.5	1
tatlandırılacak	salted	1.0	1
tatlı	yields	0.4	2
tatlıydı	stomach	1.0	1
tatma	handle	1.0	1
tatmamak	translation	1.0	1
tatmayacak	taste	1.0	5
tatmış	enlightened	1.0	2
tatsın	lower	1.0	1
tatsızlaşmışsa	flat	1.0	1
tattıysanız	newborn	1.0	1
tattığı	tasted	1.0	1
tavrı	intend	1.0	1
tavsiye	commend	0.4	4
tavuğun	hen	1.0	2
taze	anew	0.3333	1
tazele	refresh	1.0	1
tazelediler	acknowledge	0.5	1
tazelediniz	refreshed	1.0	1
tazelendi	refreshed	1.0	1
taç	crown	0.7273	8
taçlandırdın	lower	1.0	1
taçlandırılmış	lower	1.0	1
taçlar	crowns	1.0	1
taçlara	shapes	1.0	1
taçlarını	sits	1.0	1
taş	stone	0.8929	25
taşa	stone	0.3636	4
taşanı	brings	1.0	1
taşkın	measured	0.5	1
taşkınlıkla	extortion	1.0	1
taşkınlığa	dissipation	1.0	1
taşkınlığı	overflowing	1.0	1
taşladılar	iconium	0.5	1
taşlamak	stones	1.0	2
taşlamasından	captain	1.0	1
taşlamaya	trying	1.0	1
taşlanacak	touches	1.0	1
taşlandılar	sawn	1.0	1
taşlandım	rods	1.0	1
taşlanmasını	women	1.0	1
taşlar	stones	1.0	7
taşlara	tempter	1.0	1
taşlardan	begin	0.5	1
taşlarla	cutting	0.3333	1
taşları	silk	1.0	1
taşlayacak	persuaded	1.0	1
taşlıyorsunuz	shown	1.0	1
taşlıyoruz	blasphemy	1.0	1
taşmanız	fill	1.0	1
taşmasından	vipers	1.0	1
taşradan	purify	1.0	1
taşı	stone	0.7143	15
taşıdınız	moloch	1.0	1
taşıdır	cornerstone	1.0	1
taşıdığı	carrying	0.3333	1
taşımak	eagerly	0.25	1
taşımalı	weaknesses	1.0	1
taşıması	grabbed	1.0	1
taşımaya	mightier	1.0	1
taşımıyor	avenger	1.0	1
taşımış	breasts	1.0	1
taşın	stone	0.5	4
taşına	millstone	0.5	1
taşında	stumbled	1.0	1
taşınması	burdens	1.0	2
taşının	crystal	1.0	1
taşınır	mustard	1.0	1
taşır	carries	1.0	1
taşısın	compelled	1.0	1
taşıttılar	rufus	1.0	1
taşıyacaklar	dash	0.4	2
taşıyacaktır	burden	1.0	1
taşıyalım	borne	1.0	1
taşıyamadığımız	tempt	1.0	1
taşıyan	plagues	0.1875	3
taşıyanlar	coffin	1.0	1
taşıyanlarla	dragon	1.0	1
taşıyarak	golgotha	1.0	1
taşıyor	jew	0.3333	1
taşıyordu	mid	1.0	1
taşıyorsa	thistles	1.0	1
taşıyorum	marks	1.0	1
taşıyoruz	carrying	1.0	1
taşıyın	burdens	1.0	1
taşıyıp	buried	1.0	2
tedirgin	troubled	0.4	2
tehdit	threaten	0.5	2
tehditlere	threats	1.0	1
tehditleri	breathing	1.0	1
tehlike	peril	1.0	1
tehlikede	jeopardy	1.0	1
tehlikelerle	travels	1.0	1
tehlikeli	admonished	1.0	1
tehlikesi	disrepute	1.0	1
tehlikesiyle	commotion	1.0	1
tehlikeye	risked	0.5	2
tek	one	0.7531	61
tekelerin	bulls	0.5	1
tekelerle	goats	0.5	1
teker	exhorted	0.5	2
tekini	lost	1.0	1
teklif	laying	1.0	1
tekmelemek	kick	1.0	1
tekne	boat	0.5	5
teknede	mending	0.4	2
teknedeki	partners	1.0	1
teknedekiler	worshiped	1.0	1
tekneden	boat	0.6	3
tekneler	boats	1.0	3
teknelerden	boats	1.0	1
teknelere	boats	1.0	1
teknelerinden	fishermen	1.0	1
teknelerini	boats	1.0	1
teknenin	cushion	0.5	1
tekneye	boat	0.9545	21
tekneyi	boat	0.3333	1
tekneyle	dragging	0.5	1
tekrar	again	0.7143	15
tekrarlandı	drawn	1.0	1
tekrarlar	repetitions	1.0	1
tektir	scribe	1.0	1
tel	hair	1.0	1
telaşa	embracing	1.0	1
telaşlandırmasın	either	1.0	1
telaşlanmayın	rumors	1.0	1
telini	black	1.0	1
tembel	beasts	0.25	1
tembihle	distribute	1.0	1
temel	foundation	0.6364	7
temelden	foundation	1.0	1
temeli	cornerstone	0.25	1
temelini	foundation	0.3333	1
temellendirecektir	strengthen	1.0	1
temellenmiş	grounded	0.3333	1
temelleri	foundations	1.0	3
temelsiz	ruin	1.0	1
teminatı	guarantee	1.0	1
teminâtını	payment	1.0	1
temiz	clean	0.3929	11
temizdir	bathed	0.3333	1
temizim	clean	0.5	1
temizle	inside	1.0	1
temizledi	cleansing	0.5	1
temizlendi	leprosy	1.0	1
temizlendiler	cleansed	1.0	1
temizleniyor	lepers	1.0	1
temizlenme	purification	1.0	1
temizlenmedi	nine	1.0	1
temizlersiniz	extortion	1.0	2
temizleyebilirsin	leper	1.0	1
temizleyecek	fan	1.0	1
temizleyelim	perfecting	1.0	1
temizleyin	cleanse	0.6667	2
temizleyip	fork	1.0	1
temizliyorsa	heifer	1.0	1
temizliği	purifying	1.0	1
temizliğin	anybody	0.5	1
temizsiniz	bathed	0.5	1
teofilos	theophilus	0.5	1
tepe	valley	1.0	1
tepede	located	1.0	1
tepelere	hills	1.0	1
tepenin	brow	1.0	1
tepesi	areopagus	1.0	2
tepesine	pinnacle	1.0	2
tepsi	platter	1.0	3
tepside	requested	1.0	1
terah	terah	1.0	1
terazi	balance	1.0	1
terbiye	discipline	0.3333	3
terbiyeden	illegitimate	1.0	1
terbiyesini	reasons	1.0	1
tercih	choosing	1.0	1
teri	sweat	1.0	1
terk	fever	0.2143	3
ters	contradicting	0.5	1
tersine	but	0.15	6
tersti	distressed	1.0	1
tertius	tertius	1.0	1
tertullus	tertullus	1.0	2
teselli	comforted	0.5833	14
tesellici	counselor	1.0	4
tesellidir	enduring	1.0	1
tesellimiz	abounds	1.0	1
tesellimizde	refreshed	1.0	1
tesellinin	mercies	1.0	1
teselliniz	enduring	1.0	2
tesellinizi	consolation	1.0	1
tesellisi	consolation	1.0	1
tesellisinde	multiplied	1.0	1
teselliye	steadfast	1.0	1
teselliyle	comfort	0.3333	1
teslim	delivered	0.48	36
teslimiyetle	quietness	1.0	1
testilerin	bathe	1.0	1
testisi	overlaid	0.5	1
testisini	pot	1.0	1
testiyle	pitcher	1.0	1
tevdas	theudas	1.0	2
teyit	insist	1.0	1
teyzesi	clopas	1.0	1
tez	soon	0.5	4
teşekkür	samaritan	0.5	1
teşhir	triumphing	1.0	1
teşvik	exhort	0.3158	6
ticaret	trade	0.5	1
ticarete	peddling	1.0	1
ticaretine	farm	1.0	1
tihikos	tychicus	1.0	3
tilkilerin	foxes	1.0	2
tilkiye	fox	1.0	1
timay	timaeus	1.0	1
timoteos	timothy	0.9333	14
tir	trembling	1.0	2
tiranus	school	1.0	1
titizlikle	traced	1.0	1
titredi	trembled	1.0	1
titreme	astonishment	1.0	1
titremeyle	absence	1.0	1
titreyerek	trembling	1.0	4
titriyordum	trembling	1.0	1
titriyorlar	shudder	1.0	1
titriyorum	fearful	1.0	1
titus	titus	0.5	2
tiyatira	lydia	0.5	1
tiyatroya	theater	1.0	2
tohum	seed	0.75	9
tohuma	pleased	1.0	1
tohumdan	corruptible	1.0	1
tohumlar	seeds	0.6667	2
tohumlardır	thorns	1.0	1
tohumları	slept	1.0	1
tohumların	smaller	1.0	1
tohumu	seed	0.6667	2
tohumuna	mustard	1.0	2
tohumunuzu	sower	1.0	1
tok	circumstances	0.5	1
tokat	devours	0.3333	1
tokatladılar	palms	1.0	1
