surface	lemma	pos	features	source
rajin	rajin	Verb		base
raksasa	raksasa	Noun		base
rakus	rakus	Adjective		base
rakyat	rakyat	Noun		base
rakyatnya	rakyat	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
ram	ram	Proper noun		base
rama	rama	Proper noun		base
ramah	ramah	Adjective		base
ramalan	ramal	Verb	Number=Singular;Gender=Neuter	unimorph
rambut	rambut	Noun		base
rambutmu	rambut	Noun		clitic
rambutnya	rambut	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
rambutpun	rambut	Noun		clitic
ramuan	ramu	Verb	Number=Singular;Gender=Neuter	unimorph
rancangan	rancang	Noun	Number=Singular;Gender=Neuter	unimorph
rantai	ranta	Proper noun		clitic
ranting	ranting	Noun		base
rapat	rapat	Noun		base
rapi	rap	Adjective		clitic
rasa	rasa	Noun		base
rasakan	rasa	Noun		unimorph
rasanya	rasa	Noun	Definiteness=Definite	unimorph
rasul	rasul	Noun		base
rasulnya	rasul	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
rata	rata	Adjective		base
ratapan	ratap	Verb	Number=Singular;Gender=Neuter	unimorph
ratu	ratu	Noun		base
ratus	ratus	Numeral		base
rawatlah	rawat	Verb		clitic
raya	raya	Proper noun		base
rayakan	raya	Proper noun		unimorph
rayakanlah	rayakan	Verb		clitic
reaksi	reaksi	Noun		base
realitas	realitas	Noun		base
rebah	rebah	Verb		base
regu	regu	Noun		base
rekan	rekan	Noun		base
rekannya	rekan	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
rekomendasi	rekomendasi	Verb		base
rekonsiliasi	rekonsiliasi	Noun		base
rela	rela	Adverb		base
rempah	rempah	Noun		base
rencana	rencana	Noun		base
rencanakan	rencana	Noun		unimorph
rendah	rendah	Adjective		base
rendahkan	rendah	Adjective		clitic
replika	replika	Noun		base
repot	repot	Verb		base
reptil	reptil	Noun		base
reputasi	reputasi	Noun		base
reruntuhan	reruntuhan	Noun		base
reruntuhanmu	reruntuhan	Noun		clitic
resmi	resmi	Adjective		base
revolusi	revolusi	Proper noun		base
revolusioner	revolusioner	Noun		base
riang	riang	Adjective		base
ribka	ribka	Proper noun		alignment
ribu	ribu	Numeral		base
ribuan	ribu	Numeral		clitic
ribut	ribut	Noun		base
rinci	rinci	Adjective		base
rindu	rindu	Verb		base
ringan	ring	Proper noun		clitic
rintangan	rintang	Verb	Number=Singular;Gender=Neuter	unimorph
ritual	ritual	Noun		base
robek	robek	Verb		base
robekannya	robek	Verb		clitic
roboh	roboh	Verb		base
robohlah	roboh	Verb		clitic
roh	roh	Noun		base
rohani	rohani	Noun		base
rohaninya	rohani	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
rohku	roh	Noun		clitic
rohmu	roh	Noun	Number=Singular;Gender=Neuter	unimorph
rohnya	roh	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
roma	roma	Proper noun		base
roman	roman	Noun		base
romawi	romawi	Proper noun		base
rombongan	rombong	Verb	Number=Singular;Gender=Neuter	unimorph
rontok	rontok	Verb		base
roti	roti	Noun		base
ruang	ruang	Noun		base
ruangan	ruang	Noun	Number=Singular;Gender=Neuter	unimorph
rubah	rubah	Verb		base
rubuh	rubuh	Verb		base
rufus	rufus	Proper noun		alignment
rugi	rugi	Adjective		base
rumah	rumah	Noun		base
rumahku	rumah	Noun	Number=Singular;Gender=Neuter	unimorph
rumahmu	rumah	Noun	Number=Singular;Gender=Neuter	unimorph
rumahnya	rumah	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
rumit	rumit	Adjective		base
rumput	rumput	Noun		base
runtuh	runtuh	Verb		base
rupa	rupa	Noun		base
rupanya	rupa	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
rupawan	rupa	Noun	Number=Singular;Gender=Masculine	unimorph
rusak	rusak	Adjective		base
rut	rut	Verb		base
s	s	Proper noun		base
saat	saat	Noun		base
saatnya	saat	Noun		clitic
sabaktani	sabaktani	Proper noun		alignment
sabar	sabar	Adjective		base
sabat	sabat	Proper noun		base
sabit	sabit	Proper noun		base
sabitnya	sabit	Proper noun		clitic
sabuk	sabuk	Noun		base
sadar	sadar	Adjective		base
sadari	menyadari	Verb	Mood=Imperative	wiktionary
sadarilah	sadari	Verb		clitic
sadarlah	sadar	Adjective		clitic
sadel	sadel	Noun		base
saduki	saduki	Proper noun		alignment
safir	safir	Noun		base
safira	safira	Proper noun		base
sah	sah	Adjective		base
sahabat	sahabat	Noun		base
sahabatku	sahabat	Noun	Number=Singular;Gender=Neuter	unimorph
saja	saja	Adverb		base
sajalah	saja	Adverb		clitic
sajian	saji	Verb	Number=Singular;Gender=Neuter	unimorph
sakit	sakit	Adjective		base
sakitnya	sakit	Adjective	Number=Singular;Definiteness=Definite	unimorph
sakral	sakral	Adjective		base
saksama	saksama	Noun		base
saksi	saksi	Noun		base
saksikan	saksi	Noun		unimorph
saksinya	saksi	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
salah	salah	Adjective		base
salam	salam	Proper noun		base
salamku	salam	Proper noun		clitic
salammu	salam	Proper noun		clitic
salamnya	salam	Proper noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
saleh	saleh	Proper noun		base
salem	salem	Proper noun		alignment
salep	salep	Noun		base
salib	salib	Noun		base
salibkan	salib	Noun		clitic
salibmu	salib	Noun		clitic
salinan	salin	Verb	Number=Singular;Gender=Neuter	unimorph
saling	saling	Adverb		base
salju	salju	Noun		base
salmon	salmon	Proper noun		base
salome	salome	Proper noun		base
salomo	salomo	Proper noun		base
salomolah	salomo	Proper noun		clitic
salut	salut	Noun		base
sam	sam	Proper noun		base
sama	sama	Adjective		base
samaria	samaria	Proper noun		alignment
sambil	sambil	Adposition		base
sambungan	sambung	Verb	Number=Singular;Gender=Neuter	unimorph
sambut	sambut	Verb		base
sambutan	sambut	Verb	Number=Singular;Gender=Neuter	unimorph
sambutlah	sambut	Verb		clitic
sampah	sampah	Noun		base
sampai	sampai	Adposition		base
sampaikan	sampai	Adposition		unimorph
sampaikanlah	sampaikan	Verb		clitic
samping	samping	Noun		base
sampingnya	samping	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
samuel	samuel	Proper noun		base
sana	sana	Pronoun		base
sanak	sanak	Noun		base
sanalah	sana	Pronoun		clitic
sandal	sandal	Noun		base
sandalmu	sandal	Noun		clitic
sandalnya	sandal	Noun		clitic
sandungan	sandung	Noun	Number=Singular;Gender=Neuter	unimorph
sang	sang	Determiner		base
sangat	sangat	Adverb		base
sanggup	sanggup	Adverb		base
sangkaan	sangka	Verb	Number=Singular;Gender=Neuter	unimorph
santai	santa	Proper noun		clitic
sapalah	sapa	Verb		clitic
sapi	sap	Noun		clitic
sapu	sapu	Verb		base
sara	sara	Proper noun		base
sarah	sarah	Proper noun		base
saran	sar	Noun		clitic
sarang	sarang	Noun		base
sardis	sardis	Proper noun		alignment
sarungkan	sarung	Noun		clitic
sarungnya	sarung	Noun		clitic
satan	sat	Proper noun		clitic
satu	satu	Numeral		base
satunya	satu	Numeral		clitic
satupun	satu	Numeral		clitic
saudara	saudara	Noun		base
saudaraku	saudara	Noun	Number=Singular;Gender=Neuter	unimorph
saudaramu	saudara	Noun	Number=Singular;Gender=Neuter	unimorph
saudaranya	saudara	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
saudari	saudari	Noun		base
saudariku	saudari	Noun		clitic
saudarinya	saudari	Noun		clitic
sauh	sauh	Noun		base
saul	saul	Proper noun		base
saulus	saulus	Proper noun		alignment
sawah	sawah	Noun		base
sawi	saw	Proper noun		clitic
saya	saya	Pronoun		base
sayalah	saya	Pronoun		clitic
sayang	sayang	Noun		base
sayangi	sayang	Noun		clitic
sayap	sayap	Noun		base
sayapnya	sayap	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
sayapun	saya	Pronoun		clitic
sealtiel	sealtiel	Proper noun		alignment
seandainya	seandainya	Subordinating connective		base
seang	ang	Proper noun		clitic
sebab	bab	Noun		clitic
sebabnya	sebab	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
sebagai	bagai	Adposition		clitic
sebagaimana	bagaimana	Adverb		clitic
sebagian	sebagi	Adposition		clitic
sebaiknya	baik	Adjective	Number=Singular;Definiteness=Definite	unimorph
sebaliknya	sebaliknya	Adverb		base
sebangsa	bangsa	Noun	Number=Singular;Definiteness=Definite	unimorph
sebangsaku	sebangsa	Adjective		clitic
sebanyak	banyak	Adverb		clitic
sebatang	batang	Noun	Number=Singular;Definiteness=Definite	unimorph
sebelah	belah	Noun		clitic
sebelas	belas	Numeral		clitic
sebelum	belum	Particle		clitic
sebelumnya	sebelum	Subordinating connective		clitic
sebenarnya	sebenar	Adjective		clitic
sebening	bening	Adjective	Number=Singular;Definiteness=Definite	unimorph
sebentar	bentar	Adjective		clitic
seberang	berang	Adjective		clitic
seberapa	berapa	Adverb		clitic
seberat	berat	Adjective	Number=Singular;Definiteness=Definite	unimorph
sebesar	besar	Adjective		clitic
sebidang	bidang	Noun	Number=Singular;Definiteness=Definite	unimorph
sebilah	bilah	Noun	Number=Singular;Definiteness=Definite	unimorph
sebotol	botol	Noun	Number=Singular;Definiteness=Definite	unimorph
sebuah	buah	Noun		clitic
sebuat	buat	Verb		clitic
sebut	but	Noun		clitic
sebutan	sebut	Verb	Number=Singular;Gender=Neuter	unimorph
sebutir	butir	Noun	Number=Singular;Definiteness=Definite	unimorph
sebutkan	sebut	Verb		unimorph
secangkir	cangkir	Noun	Number=Singular;Definiteness=Definite	unimorph
secara	cara	Noun		clitic
secepat	cepat	Adjective	Number=Singular;Definiteness=Definite	unimorph
sedahsyat	dahsyat	Adjective	Number=Singular;Definiteness=Definite	unimorph
sedang	dang	Proper noun		clitic
sedangkan	sedang	Auxiliary verb		clitic
sedapat	dapat	Auxiliary verb		clitic
sedarah	darah	Noun	Number=Singular;Definiteness=Definite	unimorph
sedekah	sedekah	Verb		base
sedekahmu	sedekah	Verb		clitic
sedemikian	demikian	Pronoun		clitic
sederhana	sederhana	Adjective		base
sedia	dia	Pronoun		clitic
sediakan	sedia	Verb		unimorph
sedih	sedih	Adjective		base
sedihnya	sedih	Adjective	Number=Singular;Definiteness=Definite	unimorph
sedikit	sedikit	Adjective		base
sedikitpun	sedikit	Adjective	Number=Singular;Definiteness=Definite	unimorph
seekor	ekor	Noun	Number=Singular;Definiteness=Definite	unimorph
segala	gala	Noun		clitic
segalanya	segala	Determiner		clitic
segar	segar	Adjective		base
segel	segel	Proper noun		base
segelas	gelas	Noun	Number=Singular;Definiteness=Definite	unimorph
segenap	genap	Noun		clitic
segera	segera	Adverb		base
segeralah	segera	Adverb		clitic
seharga	harga	Noun	Number=Singular;Definiteness=Definite	unimorph
sehari	hari	Noun	Number=Singular;Definiteness=Definite	unimorph
seharusnya	seharusnya	Auxiliary verb		base
sehat	sehat	Adjective		base
sehati	sehat	Adjective		unimorph
sehatnya	sehat	Adjective	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
sehelai	helai	Verb	Number=Singular	wiktionary
sehingga	hingga	Adposition		clitic
seiman	iman	Noun	Number=Singular;Definiteness=Definite	unimorph
seimbang	imbang	Verb		clitic
seindah	indah	Adjective	Number=Singular;Definiteness=Definite	unimorph
seisi	isi	Noun	Number=Singular;Definiteness=Definite	unimorph
sejahtera	sejahtera	Adjective		base
sejak	sejak	Adposition		base
sejalan	jalan	Noun	Number=Singular;Definiteness=Definite	unimorph
sejati	jati	Proper noun		clitic
sejatiku	sejati	Noun		clitic
sejauh	jauh	Adjective	Number=Singular;Definiteness=Definite	unimorph
sejelas	jelas	Adjective	Number=Singular;Definiteness=Definite	unimorph
sejenis	jenis	Noun	Number=Singular;Definiteness=Definite	unimorph
sejernih	jernih	Adjective		clitic
sejujurnya	jujur	Adjective	Number=Singular;Definiteness=Definite	unimorph
sejumlah	jumlah	Noun		clitic
sekadar	kadar	Noun	Number=Singular;Definiteness=Definite	unimorph
sekali	sekal	Noun		clitic
sekalian	sekali	Adverb		clitic
sekaligus	sekaligus	Adverb		base
sekalipun	sekali	Adverb		clitic
sekamnya	sekam	Noun		clitic
sekandung	kandung	Verb		clitic
sekarang	karang	Noun		clitic
sekarat	karat	Verb	Number=Singular;Definiteness=Definite	unimorph
sekedar	sekedar	Adverb		base
sekejap	sekejap	Adjective		base
sekeliling	keliling	Noun	Number=Singular;Definiteness=Definite	unimorph
sekelilingku	sekeliling	Noun		clitic
sekelilingnya	keliling	Noun	Number=Singular;Definiteness=Definite	unimorph
sekelompok	kelompok	Noun	Number=Singular;Definiteness=Definite	unimorph
sekendi	kendi	Noun		clitic
sekeras	keras	Adjective	Number=Singular;Definiteness=Definite	unimorph
sekerja	kerja	Verb	Number=Singular;Definiteness=Definite	unimorph
sekerjanya	kerja	Verb	Number=Singular;Definiteness=Definite	unimorph
seketika	ketika	Subordinating connective		clitic
sekian	kian	Adverb		clitic
sekitar	kitar	Verb		clitic
sekitarnya	sekitar	Adposition		clitic
sekoci	sekoci	Proper noun		base
sekolah	seko	Noun		clitic
sekretaris	sekretaris	Noun		base
seks	seks	Noun		base
seksama	seksama	Adjective		base
seksual	seksual	Adjective		base
seksualnya	seksual	Adjective	Number=Singular;Definiteness=Definite	unimorph
sekuat	kuat	Adjective	Number=Singular;Definiteness=Definite	unimorph
sekumpulan	kumpulan	Noun		clitic
sekutu	kutu	Noun		clitic
sel	sel	Noun		base
selagi	lagi	Adverb		clitic
selain	lain	Adjective	Number=Singular;Definiteness=Definite	unimorph
selalu	lalu	Verb		clitic
selama	lama	Adjective		clitic
selamanya	selama	Adposition		clitic
selamat	selamat	Adjective		base
selamatkan	selamat	Adjective		unimorph
selamatkanlah	selamat	Adjective		unimorph
selanjutnya	selanjutnya	Adverb		base
selatan	selat	Proper noun		clitic
selayaknya	layak	Adjective	Number=Singular;Definiteness=Definite	unimorph
selembar	lembar	Noun	Number=Singular;Definiteness=Definite	unimorph
selesai	selesai	Verb		base
selesaikan	selesai	Verb		unimorph
selesaikanlah	selesaikan	Verb		clitic
selidiki	selidik	Verb		clitic
selingkuh	selingkuh	Verb		base
selubung	selubung	Verb		base
seluruh	luruh	Noun		clitic
semacam	macam	Noun	Number=Singular;Definiteness=Definite	unimorph
semak	mak	Noun		clitic
semakin	makin	Adverb		clitic
semalam	malam	Noun	Number=Singular;Definiteness=Definite	unimorph
semangat	semangat	Noun		base
semanis	manis	Adjective	Number=Singular;Definiteness=Definite	unimorph
sembah	mbah	Proper noun		clitic
sembahlah	sembah	Verb		clitic
sembelihlah	sembelih	Verb		clitic
sembilan	sembilan	Numeral		base
sembuh	sembuh	Verb		base
sembuhkan	sembuh	Verb		unimorph
sembuhlah	sembuh	Verb		clitic
sembunyi	sembunyi	Verb		base
sembunyikanlah	sembunyikanlah	Unknown		base
semenanjung	semenanjung	Noun		base
sementara	sementara	Subordinating connective		base
semerah	merah	Adjective	Number=Singular;Definiteness=Definite	unimorph
semesta	mesta	Proper noun		clitic
seminggu	minggu	Noun		clitic
semoga	moga	Adverb		clitic
sempit	sempit	Verb		base
sempurna	sempurna	Noun		base
semua	mua	Noun		clitic
semuanya	semua	Determiner	Person=Third;Number=Singular	wiktionary
semula	mula	Noun		clitic
senang	senang	Adjective		base
senangnya	senang	Adjective	Number=Singular;Definiteness=Definite	unimorph
sendi	ndi	Noun		clitic
sendiri	sendiri	Determiner		base
sendirian	sendiri	Determiner		unimorph
sendirilah	sendiri	Determiner	Number=Singular;Definiteness=Definite	unimorph
sendirinya	sendiri	Determiner	Number=Singular;Definiteness=Definite	unimorph
sengaja	sengaja	Adverb		base
sengatan	sengat	Verb	Number=Singular;Gender=Neuter	unimorph
sengatmu	sengat	Verb		clitic
sengatnya	sengat	Verb	Definiteness=Definite	unimorph
sengit	sengit	Adjective		base
sengsara	sengsara	Noun		base
seni	sen	Noun		clitic
senilai	nilai	Noun		clitic
senja	senja	Noun		base
senjata	senjata	Noun		base
sensus	sensus	Noun		base
sentuh	sentuh	Verb		base
sentuhlah	sentuh	Verb		clitic
seorang	orang	Noun	Number=Singular	wiktionary
seorangpun	seorang	Determiner		clitic
sepaham	paham	Verb	Number=Singular;Definiteness=Definite	unimorph
sepakat	pakat	Noun		clitic
sepanjang	panjang	Adjective		clitic
separuh	paruh	Noun	Number=Singular;Definiteness=Definite	unimorph
sepasang	pasang	Noun		clitic
sepasti	pasti	Adjective		clitic
sepasukan	pasukan	Noun	Number=Singular;Definiteness=Definite	unimorph
sepatah	patah	Proper noun	Number=Singular;Definiteness=Definite	unimorph
sepatu	sepatu	Noun		base
sepelayanan	pelayanan	Noun		clitic
sepele	sepele	Verb		base
sependapat	pendapat	Noun		clitic
sepenuh	penuh	Adjective	Number=Singular;Definiteness=Definite	unimorph
sepenuhnya	sepenuhnya	Adverb		base
seperempat	perempat	Noun		clitic
seperjalanan	perjalanan	Noun		clitic
seperti	seperti	Adposition		base
sepertiga	sepertiga	Numeral		base
sepertinya	seperti	Adposition		clitic
sepi	sep	Noun		clitic
sepikir	pikir	Verb		clitic
sepotong	potong	Verb		clitic
sepuluh	puluh	Numeral		clitic
sepupu	sepupu	Noun		base
sepupumu	sepupu	Noun		clitic
seputih	putih	Adjective	Number=Singular;Definiteness=Definite	unimorph
serahkan	serah	Verb		unimorph
serahkanlah	serah	Verb		unimorph
serakah	sera	Proper noun		clitic
serambi	serambi	Proper noun		base
serampangan	serampang	Noun		clitic
serangan	serang	Verb	Number=Singular;Gender=Neuter	unimorph
seratus	ratus	Numeral		clitic
serbuk	serbuk	Verb		base
seribu	ribu	Numeral		clitic
serigala	serigala	Noun		base
sering	ring	Proper noun		clitic
seringkali	seringkali	Adverb		base
serius	serius	Adjective		base
seriusnya	serius	Adjective	Number=Singular;Definiteness=Definite	unimorph
serta	serta	Coordinating connective		base
seru	seru	Verb		base
seruan	seru	Verb	Number=Singular;Gender=Neuter	unimorph
serumah	rumah	Noun	Number=Singular;Definiteness=Definite	unimorph
serunya	seru	Verb	Number=Singular;Definiteness=Definite	unimorph
serupa	rupa	Noun		clitic
sesaat	saat	Noun	Number=Singular;Definiteness=Definite	unimorph
sesak	sak	Noun		clitic
sesama	sama	Adjective		clitic
sesamaku	sesama	Noun		clitic
sesamamu	sesama	Noun		clitic
sesamanya	sesama	Noun		clitic
sesat	sat	Proper noun		clitic
sesawi	sawi	Noun		clitic
seseorang	seorang	Determiner		clitic
sesuai	suai	Adjective		clitic
sesuatu	suatu	Determiner		clitic
sesuatunya	sesuatu	Pronoun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
sesuatupun	sesuatu	Pronoun	Number=Singular;Gender=Neuter	unimorph
sesudah	sudah	Verb		clitic
sesuka	suka	Verb	Number=Singular;Definiteness=Definite	unimorph
sesungguhnya	sesungguhnya	Adjective		base
set	set	Noun		base
setahun	tahun	Noun	Number=Singular;Gender=Neuter	unimorph
setan	set	Noun		clitic
setara	tara	Noun		clitic
seteguh	teguh	Adjective		clitic
setelah	telah	Auxiliary verb		clitic
setempat	tempat	Noun		clitic
setengah	tengah	Proper noun		clitic
seterang	terang	Verb	Number=Singular;Definiteness=Definite	unimorph
setia	tia	Proper noun		clitic
setianya	setia	Adjective	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
setiap	tiap	Determiner		clitic
setibanya	tiba	Verb	Number=Singular;Definiteness=Definite	unimorph
setidaknya	setidaknya	Adverb		base
setinggi	tinggi	Adjective		clitic
setitik	titik	Noun	Number=Singular;Definiteness=Definite	unimorph
setu	setu	Proper noun		base
setuju	tuju	Verb		clitic
seturut	turut	Verb		clitic
seukuran	ukuran	Noun		clitic
seumpama	umpama	Verb	Number=Singular;Definiteness=Definite	unimorph
sewa	menyewa	Verb	Mood=Imperative	wiktionary
sewaan	sewa	Noun	Number=Singular;Gender=Neuter	unimorph
sewaktu	waktu	Noun	Number=Singular;Definiteness=Definite	unimorph
sezaman	zaman	Noun	Number=Singular;Definiteness=Definite	unimorph
si	si	Determiner		base
siang	siang	Noun		base
siap	siap	Verb		base
siapa	siapa	Pronoun		base
siapakah	siapa	Pronoun		clitic
siapapun	siapa	Pronoun		clitic
siapkan	siap	Verb		unimorph
sibuk	sibuk	Adjective		base
sidang	sidang	Noun		base
sidangnya	sidang	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
sidon	sidon	Proper noun		base
sifat	sifat	Noun		base
sifatnya	sifat	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
sih	sih	Noun		base
sihir	sihir	Noun		base
sihirnya	sihir	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
sikap	sikap	Noun		base
sikapmu	sikap	Noun		clitic
sikhem	sikhem	Proper noun		base
siksa	siksa	Proper noun		base
siksaan	siksa	Proper noun	Number=Singular;Gender=Neuter	unimorph
silahkan	silahkan	Verb		base
silakan	sila	Noun		clitic
silas	silas	Proper noun		alignment
silisia	silisia	Proper noun		alignment
siloam	siloam	Proper noun		alignment
silsilah	silsilah	Noun		base
simbolis	simbolis	Adjective		base
simeon	simeon	Proper noun		alignment
simon	simon	Proper noun		base
simpan	simp	Proper noun		clitic
simpanannya	simpan	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
simpanlah	simpan	Verb		clitic
simpati	simpati	Verb		base
simpulkan	simpul	Noun		unimorph
sinai	sinai	Proper noun		alignment
sinar	sinar	Noun		base
singa	singa	Noun		base
singgasana	singgasana	Noun		base
singgasananya	singgasana	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
singkat	singkat	Adjective		base
singkirkan	singkir	Verb		unimorph
sini	sin	Noun		clitic
sinis	sinis	Adverb		base
sion	sion	Proper noun		alignment
siprus	siprus	Proper noun		base
siria	siria	Proper noun		alignment
sisa	sisa	Noun		base
sisanya	sisa	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
sisi	sis	Proper noun		clitic
sisihkan	sisih	Verb		unimorph
sisik	sisik	Noun		base
sisinya	sisi	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
sistem	sistem	Noun		base
situ	situ	Noun		base
situasi	situasi	Noun		base
situlah	situ	Noun		clitic
smirna	smirna	Proper noun		alignment
soal	soal	Noun		base
sodom	sodom	Proper noun		base
sombong	sombong	Noun		base
sombongnya	sombong	Noun	Number=Singular;Definiteness=Definite	unimorph
sopan	sop	Noun		clitic
sorakan	sorak	Verb	Number=Singular;Gender=Neuter	unimorph
sore	sore	Noun		base
sorga	sorga	Proper noun		base
sosial	sosial	Noun		base
spanyol	spanyol	Proper noun		base
spiritual	spiritual	Noun		base
spons	spons	Noun		base
stadion	stadion	Noun		base
stan	stan	Noun		base
standar	standar	Adjective		base
stannya	stan	Noun		clitic
status	status	Noun		base
stefanus	stefanus	Proper noun		alignment
stempel	stempel	Noun		base
stoples	stoples	Noun		base
suami	suami	Noun		base
suamimu	suami	Noun	Number=Singular;Gender=Neuter	unimorph
suaminya	suami	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
suap	suap	Verb		base
suara	suara	Noun		base
suaranya	suara	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
suatu	suatu	Determiner		base
subuh	subuh	Noun		base
subur	subur	Adjective		base
suci	suci	Adjective		base
sudah	sudah	Verb		base
sudahkah	sudah	Verb		clitic
sudut	sudut	Noun		base
sudutnya	sudut	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
sujud	sujud	Verb		base
sujudlah	sujud	Verb		clitic
suka	suka	Verb		base
sukacita	sukacita	Noun		base
sukacitaku	sukacita	Noun		clitic
sukacitamu	sukacita	Noun		clitic
sukar	sukar	Noun		base
sukarela	sukarela	Adverb		base
suku	suku	Noun		base
suling	suling	Proper noun		base
sulit	sulit	Adjective		base
sulitlah	sulit	Adjective		clitic
sulitnya	sulit	Adjective	Number=Singular;Definiteness=Definite	unimorph
sulung	sulung	Noun		base
sulungnya	sulung	Noun		clitic
sumbangan	sumbang	Verb	Number=Singular;Gender=Neuter	unimorph
sumber	sumber	Noun		base
sumpah	sumpah	Noun		base
sumpahmu	sumpah	Noun		clitic
sumsumnya	sumsum	Noun		clitic
sumur	sumur	Noun		base
sunat	sunat	Noun		base
sungai	sungai	Noun		base
sungguh	sungguh	Verb		base
sunyi	sunyi	Noun		base
supaya	supaya	Subordinating connective		base
super	super	Proper noun		base
surat	surat	Noun		base
suratku	surat	Noun		clitic
suratnya	surat	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
surga	surga	Noun		base
surgawi	surgawi	Adjective		base
surgawimu	surgawi	Adjective		clitic
suruh	suruh	Verb		base
suruhlah	suruh	Verb		clitic
susah	susah	Adjective		base
susila	susila	Adjective		base
susu	susu	Noun		base
susunlah	susun	Proper noun		clitic
sutra	sutra	Noun		base
syarat	syarat	Noun		base
syria	syria	Proper noun		base
syukur	syukur	Noun		base
taat	taat	Adjective		base
tabir	tabir	Noun		base
tabita	tabita	Proper noun		alignment
tabungan	tabung	Noun	Number=Singular;Gender=Neuter	unimorph
tabur	tabur	Verb		base
tabut	tabut	Noun		base
tadeus	tadeus	Proper noun		base
tadi	tadi	Noun		base
tadinya	tadi	Noun		clitic
tagih	tagih	Verb		base
tagihanmu	tagihan	Noun		clitic
tahan	tahan	Verb		base
tahanan	tahan	Verb	Number=Singular;Gender=Neuter	unimorph
tahta	tahta	Noun		base
tahtanya	tahta	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tahu	tahu	Verb		base
tahuan	tahu	Verb	Number=Singular;Gender=Neuter	unimorph
tahukah	tahu	Verb		clitic
tahun	tahun	Noun		base
tahunnya	tahun	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tajam	tajam	Adjective		base
tajammu	tajam	Adjective		clitic
tak	tak	Particle		base
takdir	takdir	Noun		base
takhta	takhta	Noun		base
takhtanya	takhta	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
takjub	takjub	Verb		base
takjublah	takjub	Verb		clitic
taklukan	takluk	Verb	Number=Singular;Gender=Neuter	unimorph
takut	takut	Verb		base
takutlah	takut	Verb		clitic
tali	tali	Noun		base
tamak	tamak	Noun		base
taman	taman	Proper noun		base
tamar	tamar	Proper noun		base
tambahan	tambah	Verb	Number=Singular;Gender=Neuter	unimorph
tambahkan	tambah	Verb		unimorph
tampak	tampak	Verb		base
tampaknya	tampak	Verb		clitic
tampil	tampil	Verb		base
tampilah	tampi	Verb		clitic
tampilan	tampil	Verb	Number=Singular;Gender=Neuter	unimorph
tampilnya	tampil	Verb	Definiteness=Definite	unimorph
tamu	tamu	Noun		base
tamunya	tamu	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tanah	tanah	Noun		base
tanahmu	tanah	Noun		clitic
tanahnya	tanah	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tanahpun	tanah	Noun		clitic
tanam	tanam	Verb		base
tanaman	tanam	Verb	Number=Singular;Gender=Neuter	unimorph
tanamannya	tanam	Verb	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tanda	tanda	Noun		base
tandanya	tanda	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tanduk	tanduk	Noun		base
tangan	tang	Proper noun		clitic
tanganku	tangan	Noun	Number=Singular;Gender=Neuter	unimorph
tanganmu	tangan	Noun	Number=Singular;Gender=Neuter	unimorph
tangannya	tangan	Noun	Number=Singular;Gender=Neuter;Definiteness=Definite	unimorph
tangga	tangga	Noun		base
tanggal	tanggal	Verb		base
