surface	lemma	pos	features	source
remisión	remisión	Noun		base
remitidos	remitir	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
remitiereis	remitir	Verb	Mood=Subjunctive;Tense=Future;Person=Second;Number=Plural	unimorph
remitió	remitir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
remití	remitir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=First;Number=Singular	unimorph
remitía	remitir	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
remordimiento	remordimiento	Noun		base
rempujó	rempujar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
remuneración	remuneración	Noun		base
renacidos	renacer	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
renovación	renovación	Noun		base
renovado	renovar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
renovados	renovar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
renovaros	renovar	Verb	Case=Dative;Person=Second;Number=Plural	unimorph
renta	rentar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
renueva	renovar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
renuncia	renunciar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
renunciando	renunciar	Verb	Tense=Present	unimorph
reparad	reparar	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
repararé	reparar	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Singular	unimorph
reparte	repartir	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
repartidas	repartir	Verb	Tense=Past;Gender=Feminine;Number=Plural	unimorph
repartido	repartir	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
repartiendo	repartir	Verb	Tense=Present	unimorph
repartieron	repartir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
repartiese	repartir	Verb	Mood=Subjunctive;Tense=Past;Person=First;Number=Singular	unimorph
repartimiento	repartimiento	Noun		base
repartimientos	repartimiento	Noun	Number=Plural	wiktionary
repartir	repartir	Verb		base
repartió	repartir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
repente	repente	Noun		base
repentinamente	repentinamente	Adverb		base
repentino	repentino	Adjective		base
replicar	replicar	Verb		base
reposa	reposar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
reposad	reposar	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
reposadamente	reposadamente	Adverb		base
reposado	reposar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
reposan	reposar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
reposar	reposar	Verb		base
reposaron	reposar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
reposará	reposar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
reposasen	reposar	Verb	Mood=Subjunctive;Tense=Past;Person=Third;Number=Plural	unimorph
reposo	reposar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
reposó	reposar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
reprenda	reprender	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
reprendas	reprender	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Singular	unimorph
reprende	reprender	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
reprender	reprender	Verb		base
reprenderle	reprender	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
reprendido	reprender	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
reprendiere	reprender	Verb	Mood=Subjunctive;Tense=Future;Person=First;Number=Singular	unimorph
reprendiéndolos	reprender	Verb	Tense=Present;Case=Accusative;Person=Third;Number=Plural	unimorph
reprendió	reprender	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
reprendo	reprender	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
reprensión	reprensión	Noun		base
reprobada	reprobar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
reprobado	reprobar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
reprobados	reprobar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
reprobaron	reprobar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
reproche	reprochar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
repréndele	reprender	Verb	Mood=Imperative;Person=Third;Number=Singular;Case=Dative	unimorph
repréndelos	reprender	Verb	Mood=Imperative;Person=Third;Number=Plural;Case=Accusative	unimorph
reptiles	reptil	Adjective	Number=Plural	unimorph
repudia	repudiar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
repudiada	repudiar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
repudiar	repudiar	Verb		base
repudiare	repudiar	Verb	Mood=Subjunctive;Tense=Future;Person=First;Number=Singular	unimorph
repudiarla	repudiar	Verb	Case=Accusative;Person=Third;Number=Singular	unimorph
reputación	reputación	Noun		base
reputado	reputar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
reputan	reputar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
reputo	reputar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
repósate	reposar	Verb	Mood=Imperative;Person=Second;Number=Singular;Case=Dative	unimorph
república	república	Noun		base
requerid	requerir	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
requerimos	requerir	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Plural	unimorph
requiere	requerir	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
requiero	requerir	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
requirieses	requerir	Verb	Mood=Subjunctive;Tense=Past;Person=Second;Number=Singular	unimorph
rescatados	rescatar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
rescate	rescatar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
rescató	rescatar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
resentidos	resentido	Adjective	Gender=Masculine;Number=Plural	unimorph
resentisteis	resentirse	Verb	Person=Second;Number=Plural;Tense=Preterite;Mood=Indicative	wiktionary
reservada	reservar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
reservado	reservar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
reservados	reservar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
reservar	reservar	Verb		base
resfriará	resfriar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
residió	residir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
resistamos	resistir	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Plural	unimorph
resiste	resistir	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
resisten	resistir	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
resistid	resistir	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
resistido	resistir	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
resistiendo	resistir	Verb	Tense=Present	unimorph
resistieron	resistir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
resistir	resistir	Verb		base
resistirá	resistir	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
resistáis	resistir	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Plural	unimorph
resistí	resistir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=First;Number=Singular	unimorph
resistía	resistir	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
resistís	resistir	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
resolución	resolución	Noun		base
respecto	respectar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
respetaba	respetar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
respeto	respetar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
respiración	respiración	Noun		base
respirando	respirar	Verb	Tense=Present	unimorph
resplandece	resplandecer	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
resplandecerán	resplandecer	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
resplandeciente	resplandeciente	Adjective		base
resplandecientes	resplandeciente	Adjective	Number=Plural	unimorph
resplandeciese	resplandecer	Verb	Mood=Subjunctive;Tense=Past;Person=First;Number=Singular	unimorph
resplandeció	resplandecer	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
resplandecéis	resplandecer	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Plural	unimorph
resplandezca	resplandecer	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
resplandezcan	resplandecer	Verb	Mood=Subjunctive;Tense=Present;Person=Third;Number=Plural	unimorph
resplandor	resplandor	Noun		base
respondedme	responder	Verb	Mood=Imperative;Person=First;Number=Singular;Case=Dative	unimorph
responden	responder	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
responder	responder	Verb		base
responderle	responder	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
responderá	responder	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
responderán	responder	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
responderéis	responder	Verb	Mood=Indicative;Tense=Future;Person=Second;Number=Plural	unimorph
respondes	responder	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
respondido	responder	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
respondiendo	responder	Verb	Tense=Present	unimorph
respondieron	responder	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
respondiéndole	responder	Verb	Tense=Present;Case=Dative;Person=Third;Number=Singular	unimorph
respondiéndoles	responder	Verb	Tense=Present;Case=Dative;Person=Third;Number=Plural	unimorph
respondió	responder	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
respondones	respondón	Adjective	Gender=Masculine;Number=Plural	unimorph
respondí	responder	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=First;Number=Singular	unimorph
respondía	responder	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
respuesta	respuesta	Noun		base
respuestas	respuesta	Noun	Gender=Feminine;Number=Plural	unimorph
respóndele	responder	Verb	Mood=Imperative;Person=Third;Number=Singular;Case=Dative	unimorph
resta	restar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
restablecido	restablecer	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
restauración	restauración	Noun		base
restaurad	restaurar	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
restaurada	restaurar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
restauraré	restaurar	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Singular	unimorph
restituirá	restituir	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
restituirás	restituir	Verb	Mood=Indicative;Tense=Future;Person=Second;Number=Singular	unimorph
restituída	restituída	Proper noun		alignment
restituído	restituída	Proper noun		alignment
resto	restar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
restregándolas	restregar	Verb	Tense=Present;Case=Accusative;Person=Third;Number=Plural	unimorph
resucitad	resucitar	Verb	Person=Second;Number=Plural;Mood=Imperative	wiktionary
resucitado	resucitar	Verb	NonFinite=Participle;Tense=Past	wiktionary
resucitados	resucitado	Verb	Number=Plural;Gender=Masculine	wiktionary
resucitan	resucitar	Verb	Person=Third;Number=Plural;Tense=Present;Mood=Indicative	wiktionary
resucitando	resucitar	Verb	NonFinite=Gerund	wiktionary
resucitar	resucitar	Verb		base
resucitaren	resucitar	Verb	Person=Third;Number=Plural;Tense=Future;Mood=Subjunctive	wiktionary
resucitará	resucitar	Verb	Person=Third;Number=Singular;Tense=Future;Mood=Indicative	wiktionary
resucitarán	resucitar	Verb	Person=Third;Number=Plural;Tense=Future;Mood=Indicative	wiktionary
resucitaré	resucitar	Verb	Person=First;Number=Singular;Tense=Future;Mood=Indicative	wiktionary
resucitase	resucitar	Verb	Person=Third;Number=Singular;Tense=Imperfect;Mood=Subjunctive	wiktionary
resucitasteis	resucitar	Verb	Person=Second;Number=Plural;Tense=Preterite;Mood=Indicative	wiktionary
resucite	resucitar	Verb	Person=Third;Number=Singular;Tense=Present;Mood=Subjunctive	wiktionary
resucitándole	resucitándole	Verb		base
resucitó	resucitar	Verb	Person=Third;Number=Singular;Tense=Preterite;Mood=Indicative	wiktionary
resueltamente	resueltamente	Adverb		base
resuelto	resolver	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
resuena	resonar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
resurrección	resurrección	Noun		base
retened	retener	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
retenedor	retenedor	Noun		base
retengamos	retener	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Plural	unimorph
retenidos	retener	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
reteniendo	retener	Verb	Tense=Present	unimorph
reteniéndola	retener	Verb	Tense=Present;Case=Accusative;Person=Third;Number=Singular	unimorph
retenéis	retener	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Plural	unimorph
retienen	retener	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
retienes	retener	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
retirare	retirar	Verb	Mood=Subjunctive;Tense=Future;Person=First;Number=Singular	unimorph
retiraron	retirar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
retirarse	retirar	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
retiremos	retirar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Plural	unimorph
retirándose	retirar	Verb	Tense=Present;Case=Dative;Person=Third;Number=Singular	unimorph
retiró	retirar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
retiñe	reteñir	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
retornaba	retornar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
retraía	retraer	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
retribución	retribución	Noun		base
retribuir	retribuir	Verb		base
retuviereis	retener	Verb	Mood=Subjunctive;Tense=Future;Person=Second;Number=Plural	unimorph
retuvieron	retener	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
retuviéremos	retener	Verb	Mood=Subjunctive;Tense=Future;Person=First;Number=Plural	unimorph
retén	retener	Verb	Mood=Imperative;Person=Second;Number=Singular	unimorph
reunidas	reunir	Verb	Tense=Past;Gender=Feminine;Number=Plural	unimorph
reunido	reunir	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
reunidos	reunir	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
reunir	reunir	Verb		base
reunirá	reunir	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
revelaciones	revelación	Noun	Gender=Feminine;Number=Plural	unimorph
revelación	revelación	Noun		base
revelada	revelar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
revelado	revelar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
revelar	revelar	Verb		base
revelará	revelar	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
reveló	revelar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
reventó	reventar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
reverdeció	reverdecer	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
reverencia	reverenciar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
reverencial	reverencial	Adjective		base
reverencie	reverenciar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
reverenciábamos	reverenciar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Plural	unimorph
revestíos	revestíos	Unknown		base
revivido	revivir	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
revivió	revivir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
revolcaba	revolcar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
revolcarse	revolcar	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
revolverá	revolver	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
revolvió	revolver	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
revolvía	revolver	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
revuelta	revolver	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
revuelto	revolver	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
rey	rey	Noun		base
reyes	rey	Noun	Gender=Masculine;Number=Plural	unimorph
reís	reír	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
reñía	reñir	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
reñían	reñir	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
ribera	ribero	Adjective	Gender=Feminine;Number=Singular	unimorph
rica	rico	Adjective	Gender=Feminine;Number=Singular	unimorph
rico	rico	Adjective		base
ricos	rico	Adjective	Gender=Masculine;Number=Plural	unimorph
riega	regar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
rigurosa	riguroso	Adjective	Gender=Feminine;Number=Singular	unimorph
rigurosamente	rigurosamente	Adverb		base
rigurosos	riguroso	Adjective	Gender=Masculine;Number=Plural	unimorph
rincón	rincón	Noun		base
riqueza	riqueza	Noun		base
riquezas	riqueza	Noun	Gender=Feminine;Number=Plural	unimorph
risa	risa	Noun		base
rito	rito	Noun		base
ritos	rito	Noun	Gender=Masculine;Number=Plural	unimorph
riñendo	reñir	Verb	Tense=Present	unimorph
riñeron	reñir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
riñones	riñón	Noun	Gender=Masculine;Number=Plural	unimorph
riñéndolos	reñir	Verb	Tense=Present;Case=Accusative;Person=Third;Number=Plural	unimorph
riñó	reñir	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
robador	robador	Noun		base
robadores	robador	Noun	Gender=Masculine;Number=Plural	unimorph
robo	robar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
roca	roco	Adjective	Number=Singular;Gender=Feminine	wiktionary
rociada	rociar	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
rociados	rociar	Verb	Tense=Past;Gender=Masculine;Number=Plural	unimorph
roció	rociar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
rodea	rodear	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
rodeaba	rodear	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
rodeaban	rodear	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
rodeada	rodear	Verb	Tense=Past;Gender=Feminine;Number=Singular	unimorph
rodeado	rodear	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
rodearlos	rodear	Verb	Case=Accusative;Person=Third;Number=Plural	unimorph
rodearon	rodear	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
rodeáis	rodear	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Plural	unimorph
rodeándole	rodear	Verb	Tense=Present;Case=Dative;Person=Third;Number=Singular	unimorph
rodeó	rodear	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
rodilla	rodilla	Noun		base
rodillas	rodilla	Noun	Gender=Feminine;Number=Plural	unimorph
rodéate	rodear	Verb	Mood=Imperative;Person=Second;Number=Singular;Case=Dative	unimorph
rogaba	rogar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
rogaban	rogar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
rogad	rogar	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
rogado	rogar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
rogamos	rogar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Plural	unimorph
rogando	rogar	Verb	Tense=Present	unimorph
rogarle	rogar	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
rogaron	rogar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Plural	unimorph
rogarte	rogar	Verb	Case=Dative;Person=Second;Number=Singular	unimorph
rogaré	rogar	Verb	Mood=Indicative;Tense=Future;Person=First;Number=Singular	unimorph
rogase	rogar	Verb	Mood=Subjunctive;Tense=Past;Person=First;Number=Singular	unimorph
rogaste	rogar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Second;Number=Singular	unimorph
rogativas	rogativo	Adjective	Gender=Feminine;Number=Plural	unimorph
roguemos	rogar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Plural	unimorph
rogué	rogar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=First;Number=Singular	unimorph
rogándole	rogar	Verb	Tense=Present;Case=Dative;Person=Third;Number=Singular	unimorph
rogó	rogar	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
roma	romo	Adjective	Gender=Feminine;Number=Singular	unimorph
romano	romana	Noun	Gender=Masculine;Number=Singular	unimorph
romanos	romana	Noun	Gender=Masculine;Number=Plural	unimorph
rompe	romper	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
rompen	romper	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
romperá	romper	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
rompiendo	romper	Verb	Tense=Present	unimorph
rompiéndoles	romper	Verb	Tense=Present;Case=Dative;Person=Third;Number=Plural	unimorph
rompió	romper	Verb	Mood=Indicative;Tense=Past;Aspect=Perfective;Person=Third;Number=Singular	unimorph
rompía	romper	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
ropa	ropa	Noun		base
ropas	ropa	Noun	Gender=Feminine;Number=Plural	unimorph
rostro	rostro	Noun		base
rostros	rostro	Noun	Gender=Masculine;Number=Plural	unimorph
rotas	romper	Verb	Tense=Past;Gender=Feminine;Number=Plural	unimorph
rotura	roturar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
rubén	rubén	Proper noun		base
ruda	rudo	Adjective	Gender=Feminine;Number=Singular	unimorph
rudimentos	rudimento	Noun	Gender=Masculine;Number=Plural	unimorph
rueda	rodar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
ruega	rogar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
ruegan	rogar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
ruego	rogar	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
ruegos	ruego	Noun	Gender=Masculine;Number=Plural	unimorph
ruegue	rogar	Verb	Mood=Subjunctive;Tense=Present;Person=First;Number=Singular	unimorph
rufo	rufo	Adjective		base
ruge	rugir	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
rugiente	rugiente	Adjective		base
ruido	ruido	Noun		base
ruina	ruinar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
ruinas	ruinar	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
rumores	rumorar	Verb	Mood=Subjunctive;Tense=Present;Person=Second;Number=Singular	unimorph
ruth	ruth	Proper noun		base
réprobos	réprobo	Adjective	Gender=Masculine;Number=Plural	unimorph
río	reír	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Singular	unimorph
ríos	río	Noun	Gender=Masculine;Number=Plural	unimorph
sabachtani	sabachtani	Proper noun		alignment
sabachthani	sabachtani	Proper noun		alignment
sabe	saber	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
sabed	saber	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
sabemos	saber	Verb	Mood=Indicative;Tense=Present;Person=First;Number=Plural	unimorph
saben	saber	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Plural	unimorph
saber	saber	Verb		base
saberlo	saber	Verb	Case=Accusative;Person=Third;Number=Singular	unimorph
saberse	saber	Verb	Case=Dative;Person=Third;Number=Singular	unimorph
sabes	saber	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Singular	unimorph
sabiamente	sabiamente	Adverb		base
sabidas	saber	Verb	Tense=Past;Gender=Feminine;Number=Plural	unimorph
sabido	saber	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
sabiduría	sabiduría	Noun		base
sabiendo	saber	Verb	Tense=Present	unimorph
sabio	sabia	Noun	Gender=Masculine;Number=Singular	unimorph
sabios	sabia	Noun	Gender=Masculine;Number=Plural	unimorph
sabiéndolo	saber	Verb	Tense=Present;Case=Accusative;Person=Third;Number=Singular	unimorph
sabrá	saber	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Singular	unimorph
sabrán	saber	Verb	Mood=Indicative;Tense=Future;Person=Third;Number=Plural	unimorph
sabrás	saber	Verb	Mood=Indicative;Tense=Future;Person=Second;Number=Singular	unimorph
sabéis	saber	Verb	Mood=Indicative;Tense=Present;Person=Second;Number=Plural	unimorph
sabía	saber	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=First;Number=Singular	unimorph
sabíais	saber	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Second;Number=Plural	unimorph
sabían	saber	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
sabías	saber	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Second;Number=Singular	unimorph
saca	sacar	Verb	Mood=Indicative;Tense=Present;Person=Third;Number=Singular	unimorph
sacaban	sacar	Verb	Mood=Indicative;Tense=Past;Aspect=Imperfective;Person=Third;Number=Plural	unimorph
sacad	sacar	Verb	Mood=Imperative;Person=Second;Number=Plural	unimorph
sacado	sacar	Verb	Tense=Past;Gender=Masculine;Number=Singular	unimorph
sacando	sacar	Verb	Tense=Present	unimorph
sacar	sacar	Verb		base
