surface	lemma	pos	features	source
nagtanim	nagtanim	Unknown		base
nagtanong	nagtanong	Unknown		base
nagtataas	nagtataas	Unknown		base
nagtatag	nagtatag	Unknown		base
nagtatagumpay	nagtatagumpay	Unknown		base
nagtatambak	nagtatambak	Unknown		base
nagtatanim	nagtatanim	Unknown		base
nagtatanong	nagtatanong	Unknown		base
nagtatapat	nagtatapat	Unknown		base
nagtatrabaho	nagtatrabaho	Verb		base
nagtitinda	nagtitinda	Unknown		base
nagtrabaho	nagtrabaho	Unknown		base
nagturo	nagturo	Unknown		base
nagtuturo	nagtuturo	Unknown		base
naguguluhan	naguguluhan	Unknown		base
nagugutom	nagugutom	Unknown		base
nagulat	nagulat	Unknown		base
naguluhan	naguluhan	Unknown		base
nagumpisa	nagumpisa	Unknown		base
nagutom	nagutom	Unknown		base
nagyayabang	nagyayabang	Unknown		base
nahadlangan	nahadlangan	Unknown		base
nahahati	nahahati	Unknown		base
nahahawakan	nahahawakan	Unknown		base
nahanap	nahanap	Unknown		base
nahati	nahati	Unknown		base
nahawakan	nahawakan	Unknown		base
nahihirapan	nahihirapan	Unknown		base
nahihiya	nahihiya	Unknown		base
nahirapan	nahirapan	Unknown		base
nahiya	nahiya	Unknown		base
nahuhuli	nahuhuli	Unknown		base
nahuhulog	nahuhulog	Unknown		base
nahuli	nahuli	Unknown		base
nahulog	nahulog	Verb		base
nahumaling	nahumaling	Unknown		base
naibalik	naibalik	Unknown		base
naibilang	naibilang	Unknown		base
naihanda	naihanda	Unknown		base
naiintindihan	naiintindihan	Unknown		base
naiisip	naiisip	Unknown		base
nailapit	nailapit	Unknown		base
nainis	nainis	Unknown		base
naintindihan	naintindihan	Unknown		base
naipatapon	naipatapon	Unknown		base
naipon	naipon	Unknown		base
nais	nais	Noun		base
naisagot	naisagot	Unknown		base
naisakatuparan	naisakatuparan	Verb		base
naisip	naisip	Unknown		base
naisulat	naisulat	Unknown		base
naitago	naitago	Unknown		base
naitutulong	naitutulong	Unknown		base
nakababa	nakababa	Unknown		base
nakabalik	nakabalik	Unknown		base
nakabalot	nakabalot	Unknown		base
nakabasa	nakabasa	Unknown		base
nakabilang	nakabilang	Unknown		base
nakabukas	nakabukas	Unknown		base
nakagawa	nakagawa	Proper noun		base
nakahanap	nakahanap	Unknown		base
nakahanda	nakahanda	Unknown		base
nakahawak	nakahawak	Unknown		base
nakahiga	nakahiga	Unknown		base
nakahihigit	nakahihigit	Unknown		base
nakainom	nakainom	Adjective		base
nakakaakyat	nakakaakyat	Unknown		base
nakakahanap	nakakahanap	Unknown		base
nakakahigit	nakakahigit	Unknown		base
nakakahiya	nakakahiya	Unknown		base
nakakain	nakakain	Unknown		base
nakakaintindi	nakakaintindi	Unknown		base
nakakakain	nakakakain	Unknown		base
nakakakita	nakakakita	Unknown		base
nakakalimot	nakakalimot	Unknown		base
nakakaramdam	nakakaramdam	Unknown		base
nakakatakot	nakakatakot	Adjective		base
nakakatanggap	nakakatanggap	Unknown		base
nakakatulong	nakakatulong	Unknown		base
nakakausap	nakakausap	Unknown		base
nakakikita	nakakikita	Unknown		base
nakakita	nakakita	Verb		base
nakalimutan	nakalimutan	Unknown		base
nakapagbibigay	nakapagbibigay	Unknown		base
nakapagbigay	nakapagbigay	Unknown		base
nakapaglagay	nakapaglagay	Unknown		base
nakapagpapalayas	nakapagpapalayas	Unknown		base
nakaraan	nakaraan	Verb		base
nakararamdam	nakararamdam	Unknown		base
nakasakay	nakasakay	Unknown		base
nakasama	nakasama	Unknown		base
nakasulat	nakasulat	Unknown		base
nakasuot	nakasuot	Verb		base
nakatanggap	nakatanggap	Unknown		base
nakatatanggap	nakatatanggap	Unknown		base
nakatay	nakatay	Unknown		base
nakatingala	nakatingala	Unknown		base
nakatingin	nakatingin	Unknown		base
nakatira	nakatira	Unknown		base
nakatulog	nakatulog	Unknown		base
nakatulong	nakatulong	Unknown		base
nakatutulong	nakatutulong	Unknown		base
nakawin	nakawin	Verb		base
nakibahagi	nakibahagi	Verb		base
nakikialam	nakikialam	Unknown		base
nakikiapid	nakikiapid	Unknown		base
nakikibahagi	nakikibahagi	Verb		base
nakikihati	nakikihati	Unknown		base
nakikilala	nakikilala	Unknown		base
nakikinig	nakikinig	Unknown		base
nakikipagdiwang	nakikipagdiwang	Unknown		base
nakikipagtalik	nakikipagtalik	Unknown		base
nakikipagtalo	nakikipagtalo	Unknown		base
nakikisama	nakikisama	Unknown		base
nakikita	nakikita	Unknown		base
nakikitira	nakikitira	Unknown		base
nakikiusap	nakikiusap	Unknown		base
nakilala	nakilala	Unknown		base
nakinig	nakinig	Unknown		base
nakipagtalo	nakipagtalo	Unknown		base
nakisama	nakisama	Unknown		base
nakita	nakita	Verb		base
nakiusap	nakiusap	Unknown		base
nakuha	nakuha	Unknown		base
nakukuha	nakukuha	Unknown		base
nakuntento	nakuntento	Unknown		base
nalaglag	nalaglag	Unknown		base
nalalaman	nalalaman	Unknown		base
nalaman	nalaman	Unknown		base
nalanta	nalanta	Unknown		base
nalapit	nalapit	Unknown		base
naligaw	naligaw	Unknown		base
nalihis	nalihis	Unknown		base
nalikha	nalikha	Unknown		base
naliligaw	naliligaw	Unknown		base
nalilinis	nalilinis	Unknown		base
nalinis	nalinis	Unknown		base
nalinisan	nalinisan	Unknown		base
nalulungkot	nalulungkot	Unknown		base
nalungkot	nalungkot	Unknown		base
nalunod	nalunod	Unknown		base
namalagi	namalagi	Unknown		base
namamagitan	namamagitan	Unknown		base
namamahagi	namamahagi	Unknown		base
namamahinga	namamahinga	Unknown		base
namamalimos	namamalimos	Unknown		base
namamatay	namamatay	Unknown		base
naman	naman	Adverb		base
namatay	namatay	Verb		base
namili	namili	Unknown		base
namimili	namimili	Unknown		base
namin	namin	Pronoun		base
namugad	namugad	Unknown		base
namuhay	namuhay	Unknown		base
namulaklak	namulaklak	Unknown		base
namumuhay	namumuhay	Unknown		base
namumunga	namumunga	Unknown		base
namunga	namunga	Unknown		base
nanakawin	nanakawin	Verb		base
nanakit	nanakit	Unknown		base
nanalangin	nanalangin	Unknown		base
nananaginip	nananaginip	Unknown		base
nananahan	nananahan	Unknown		base
nananalangin	nananalangin	Unknown		base
nananariwa	nananariwa	Unknown		base
nananatili	nananatili	Unknown		base
nananawagan	nananawagan	Unknown		base
nanatili	nanatili	Unknown		base
nandito	nandito	Adverb		base
nandiyan	nandiyan	Adverb		base
nandoon	nandoon	Adverb		base
nang	nang	Subordinating connective		base
nangahas	nangahas	Unknown		base
nangailangan	nangailangan	Verb		base
nangako	nangako	Unknown		base
nangalunya	nangalunya	Unknown		base
nanganak	nanganak	Unknown		base
nangangailangan	nangangailangan	Verb		base
nangangako	nangangako	Unknown		base
nangangalunya	nangangalunya	Unknown		base
nangangamba	nangangamba	Unknown		base
nanganganak	nanganganak	Unknown		base
nangangaral	nangangaral	Unknown		base
nangaral	nangaral	Unknown		base
nanggugulo	nanggugulo	Unknown		base
nanghihingi	nanghihingi	Unknown		base
nangingibabaw	nangingibabaw	Unknown		base
nangingisay	nangingisay	Unknown		base
nangisda	nangisda	Verb		base
nanguna	nanguna	Unknown		base
nangunguha	nangunguha	Unknown		base
nangunguna	nangunguna	Unknown		base
nangyari	nangyari	Verb		base
nangyayari	nangyayari	Unknown		base
naningil	naningil	Unknown		base
naninigas	naninigas	Unknown		base
naninindigan	naninindigan	Unknown		base
naniningil	naniningil	Unknown		base
naninirahan	naninirahan	Unknown		base
naniniwala	naniniwala	Verb		base
nanirahan	nanirahan	Unknown		base
naniwala	naniwala	Verb		base
nanlait	nanlait	Unknown		base
nanlalamang	nanlalamang	Unknown		base
nanonood	nanonood	Unknown		base
nanumbalik	nanumbalik	Unknown		base
napabayaan	napabayaan	Unknown		base
napabilang	napabilang	Unknown		base
napadaan	napadaan	Unknown		base
napagod	napagod	Unknown		base
napagtanto	napagtanto	Unknown		base
napahamak	napahamak	Unknown		base
napahiya	napahiya	Unknown		base
napakalaki	napakalaki	Adjective		base
napako	napako	Unknown		base
napalayas	napalayas	Unknown		base
napanatili	napanatili	Unknown		base
napansin	napansin	Unknown		base
napapabayaan	napapabayaan	Unknown		base
napapahamak	napapahamak	Unknown		base
napapansin	napapansin	Unknown		base
napasama	napasama	Unknown		base
napili	napili	Unknown		base
napilit	napilit	Unknown		base
napuno	napuno	Unknown		base
napunta	napunta	Unknown		base
napupuno	napupuno	Unknown		base
napuputol	napuputol	Unknown		base
naramdaman	naramdaman	Unknown		base
nararamdaman	nararamdaman	Unknown		base
nardo	nardo	Proper noun		base
narinig	narinig	Unknown		base
naririnig	naririnig	Unknown		base
naririto	naririto	Unknown		base
narito	narito	Adverb		base
nariyan	nariyan	Adverb		base
naroon	naroon	Adverb		base
naroroon	naroroon	Unknown		base
nasa	nasa	Adposition		base
nasaan	nasaan	Adverb		base
nasabi	nasabi	Unknown		base
nasabihan	nasabihan	Unknown		base
nasakal	nasakal	Unknown		base
nasakay	nasakay	Unknown		base
nasaktan	nasaktan	Unknown		base
nasasabi	nasasabi	Unknown		base
nasasakyan	nasasakyan	Unknown		base
nasira	nasira	Unknown		base
nasiraan	nasiraan	Unknown		base
nasisira	nasisira	Unknown		base
nasiyasat	nasiyasat	Unknown		base
nasubok	nasubok	Unknown		base
nasulat	nasulat	Unknown		base
nasusulat	nasusulat	Unknown		base
natakot	natakot	Unknown		base
natanggal	natanggal	Unknown		base
natanggap	natanggap	Unknown		base
natapakan	natapakan	Unknown		base
natapos	natapos	Unknown		base
natatag	natatag	Unknown		base
natatakot	natatakot	Unknown		base
natatali	natatali	Unknown		base
natatalian	natatalian	Unknown		base
natin	natin	Pronoun		base
natira	natira	Unknown		base
natisod	natisod	Verb		base
natitira	natitira	Verb		base
natitisod	natitisod	Verb		base
natukso	natukso	Unknown		base
natulog	natulog	Unknown		base
natutukso	natutukso	Unknown		base
natutulog	natutulog	Unknown		base
natutulungan	natutulungan	Unknown		base
natutuyo	natutuyo	Unknown		base
natuyo	natuyo	Unknown		base
nauna	nauna	Unknown		base
naupo	naupo	Unknown		base
nauuhaw	nauuhaw	Verb		base
nauuna	nauuna	Unknown		base
nawa	nawa	Interjection		base
nawala	nawala	Unknown		base
nawasak	nawasak	Unknown		base
nawawala	nawawala	Unknown		base
nayanig	nayanig	Unknown		base
nayon	nayon	Noun		base
nazareno	nazareno	Noun		base
nazaret	nazaret	Proper noun		base
negosyo	negosyo	Noun		base
ng	ng	Adposition		base
nga	nga	Adverb		base
ngalan	ngalan	Noun		base
ngayon	ngayon	Noun		base
ngipin	ngipin	Noun		base
ngunit	ngunit	Coordinating connective		base
ni	ng	Adposition		wiktionary
nicanor	nicanor	Proper noun		base
nicolas	nicolas	Proper noun		base
niknik	niknik	Noun		base
nila	nila	Pronoun		base
nilabag	nilabag	Unknown		base
nilabanan	nilabanan	Unknown		base
nilagyan	nilagyan	Unknown		base
nilait	nilait	Unknown		base
nilalabag	nilalabag	Unknown		base
nilalabanan	nilalabanan	Unknown		base
nilalagnat	nilalagnat	Unknown		base
nilalait	nilalait	Unknown		base
nilalang	nilalang	Adjective		base
nilalapastangan	nilalapastangan	Unknown		base
nilalapitan	nilalapitan	Unknown		base
nilapastangan	nilapastangan	Unknown		base
nilapitan	nilapitan	Unknown		base
nililinis	nililinis	Unknown		base
nilinis	nilinis	Unknown		base
niloloko	niloloko	Unknown		base
nilulunok	nilulunok	Unknown		base
nilulustay	nilulustay	Unknown		base
nilunok	nilunok	Unknown		base
nina	nina	Determiner		base
ninakaw	ninakaw	Verb		base
ninakawan	ninakawan	Unknown		base
ninanakawan	ninanakawan	Unknown		base
ningas	ningas	Noun		base
ningning	ningning	Noun		base
nino	nino	Pronoun		base
ninuman	ninuman	Pronoun		base
ninuno	ninuno	Noun		base
ninyo	ninyo	Pronoun		base
nito	nito	Pronoun		base
niya	niya	Pronoun		base
niyakap	niyakap	Unknown		base
niyan	niyan	Adjective		base
niyang	niyang	Pronoun		base
niyebe	niyebe	Noun		base
niyo	niyo	Pronoun		base
niyon	niyon	Pronoun		base
noe	noe	Proper noun		base
noo	noo	Noun		base
noon	noon	Adverb		base
noong	noong	Subordinating connective		base
nuwebe	nuwebe	Numeral		base
nya	nya	Determiner		base
o	o	Noun		base
obligado	obligado	Adjective		base
olibo	olibo	Noun		base
oniks	oniks	Noun		base
oo	oo	Interjection		base
opinyon	opinyon	Noun		base
opisyal	opisyal	Adjective		base
opo	opo	Interjection		base
oras	oras	Noun		base
oso	oso	Noun		base
oy	oy	Interjection		base
pa	pa	Adverb		base
paa	paa	Noun		base
paaalisin	paaalisin	Unknown		base
paalam	paalam	Noun		base
paalis	paalis	Unknown		base
paalisin	paalisin	Verb		base
paano	paano	Pronoun		base
pababa	pababa	Adjective		base
pababain	pababain	Unknown		base
pabagsakin	pabagsakin	Unknown		base
pabalik	pabalik	Unknown		base
pabango	pabango	Noun		base
pabaya	pabaya	Adjective		base
pabayaan	pabayaan	Verb		base
pabigat	pabigat	Noun		base
pablo	pablo	Proper noun		base
pabor	pabor	Noun		base
padadalhan	padadalhan	Unknown		base
pader	pader	Noun		base
pag	pag	Adverb		base
pagalingin	pagalingin	Verb		base
pagbabago	pagbabago	Noun		base
pagbabahagi	pagbabahagi	Noun		base
pagbabalik	pagbabalik	Noun		base
pagbabasa	pagbabasa	Noun		base
pagbati	pagbati	Noun		base
pagbawalan	pagbawalan	Verb		base
pagbayaran	pagbayaran	Unknown		base
pagbigkas	pagbigkas	Noun		base
pagbigyan	pagbigyan	Unknown		base
pagbilhan	pagbilhan	Unknown		base
pagbili	pagbili	Unknown		base
pagbuksan	pagbuksan	Unknown		base
pagdaan	pagdaan	Noun		base
pagdala	pagdala	Unknown		base
pagdalaw	pagdalaw	Noun		base
pagdating	pagdating	Noun		base
pagdiriwang	pagdiriwang	Noun		base
pagdurugo	pagdurugo	Noun		base
pagdusahan	pagdusahan	Unknown		base
paggagamitan	paggagamitan	Unknown		base
paghahanda	paghahanda	Noun		base
paghanga	paghanga	Noun		base
paghatian	paghatian	Unknown		base
paghatol	paghatol	Unknown		base
paghihiganti	paghihiganti	Noun		base
paghuhukom	paghuhukom	Noun		base
pagitan	pagitan	Noun		base
pagka	pagka	Coordinating connective		base
pagkaalipin	pagkaalipin	Noun		base
pagkabalisa	pagkabalisa	Noun		base
pagkabata	pagkabata	Noun		base
pagkabigo	pagkabigo	Noun		base
pagkabilanggo	pagkabilanggo	Noun		base
pagkabuhay	pagkabuhay	Noun		base
pagkain	pagkain	Noun		base
pagkakaisa	pagkakaisa	Noun		base
pagkakakilanlan	pagkakakilanlan	Noun		base
pagkakalooban	pagkakalooban	Unknown		base
pagkakasakit	pagkakasakit	Noun		base
pagkakasundo	pagkakasundo	Noun		base
pagkakataon	pagkakataon	Noun		base
pagkakaunawaan	pagkakaunawaan	Noun		base
pagkalito	pagkalito	Noun		base
pagkalooban	pagkalooban	Verb		base
pagkaraan	pagkaraan	Adverb		base
pagkatapos	pagkatapos	Adverb		base
pagkatay	pagkatay	Unknown		base
pagkilala	pagkilala	Noun		base
pagkukunwari	pagkukunwari	Noun		base
paglabag	paglabag	Noun		base
paglagyan	paglagyan	Unknown		base
paglakad	paglakad	Unknown		base
paglalarawan	paglalarawan	Noun		base
paglalasing	paglalasing	Noun		base
paglapastangan	paglapastangan	Unknown		base
paglayag	paglayag	Unknown		base
pagmamadali	pagmamadali	Noun		base
pagmamahal	pagmamahal	Noun		base
pagmamalupit	pagmamalupit	Noun		base
pagmumulan	pagmumulan	Unknown		base
pagnanakaw	pagnanakaw	Noun		base
pagnanasa	pagnanasa	Noun		base
pagod	pagod	Adjective		base
pagpapabago	pagpapabago	Noun		base
pagpapala	pagpapala	Noun		base
pagpapalitan	pagpapalitan	Unknown		base
pagpapatuloy	pagpapatuloy	Noun		base
pagpatay	pagpatay	Noun		base
pagpunta	pagpunta	Unknown		base
pagpupugay	pagpupugay	Noun		base
pagsabihan	pagsabihan	Verb		base
pagsabog	pagsabog	Noun		base
pagsamantalahan	pagsamantalahan	Verb		base
pagsasabi	pagsasabi	Noun		base
pagsasabihan	pagsasabihan	Unknown		base
pagsasama	pagsasama	Noun		base
pagsasanay	pagsasanay	Noun		base
pagsisisi	pagsisisi	Noun		base
pagsuot	pagsuot	Unknown		base
pagsusulit	pagsusulit	Noun		base
pagsusunog	pagsusunog	Noun		base
pagsuway	pagsuway	Noun		base
pagtaas	pagtaas	Unknown		base
pagtalikod	pagtalikod	Noun		base
pagtatalik	pagtatalik	Noun		base
pagtatapakan	pagtatapakan	Unknown		base
pagtrabaho	pagtrabaho	Unknown		base
pagtulong	pagtulong	Unknown		base
pagturo	pagturo	Unknown		base
pagurin	pagurin	Verb		base
pagwisik	pagwisik	Unknown		base
pagwiwisik	pagwiwisik	Noun		base
pahalagahan	pahalagahan	Verb		base
pahayag	pahayag	Proper noun		base
pahinga	pahinga	Noun		base
pahingahan	pahingahan	Noun		base
pahintulot	pahintulot	Noun		base
pahiramin	pahiramin	Verb		base
paiiksiin	paiiksiin	Unknown		base
paiksiin	paiksiin	Verb		base
painumin	painumin	Unknown		base
pakainin	pakainin	Verb		base
pakialam	pakialam	Noun		base
pakialamero	pakialamero	Noun		base
pakikiisa	pakikiisa	Noun		base
pakikinggan	pakikinggan	Unknown		base
pakikisama	pakikisama	Noun		base
pakinabang	pakinabang	Noun		base
pakinggan	pakinggan	Verb		base
pakiramdam	pakiramdam	Noun		base
pakiusap	pakiusap	Noun		base
pakiusapan	pakiusapan	Verb		base
pako	pako	Noun		base
pakpak	pakpak	Noun		base
paksa	paksa	Noun		base
palaaway	palaaway	Adjective		base
palabas	palabas	Adverb		base
palabasin	palabasin	Verb		base
palad	palad	Noun		base
palagay	palagay	Noun		base
palagi	palagi	Adverb		base
palaguin	palaguin	Unknown		base
palaka	palaka	Noun		base
palakihin	palakihin	Verb		base
palakol	palakol	Noun		base
palalapitin	palalapitin	Unknown		base
palalayasin	palalayasin	Unknown		base
palalo	palalo	Adjective		base
palamigin	palamigin	Verb		base
palang	palang	Noun		base
palanggana	palanggana	Noun		base
palanguyan	palanguyan	Unknown		base
palapag	palapag	Noun		base
palasyo	palasyo	Noun		base
palatandaan	palatandaan	Noun		base
palayasin	palayasin	Verb		base
palayok	palayok	Noun		base
palengke	palengke	Noun		base
paligid	paligid	Unknown		base
paligsahan	paligsahan	Noun		base
palihim	palihim	Adjective		base
palikuran	palikuran	Noun		base
paliwanag	paliwanag	Noun		base
palusot	palusot	Noun		base
pamahalaan	pamahalaan	Noun		base
pamalo	pamalo	Noun		base
pamamagitan	pamamagitan	Noun		base
pamamahagi	pamamahagi	Noun		base
pamamahala	pamamahala	Noun		base
pamamalo	pamamalo	Noun		base
pamamanas	pamamanas	Noun		base
pamana	pamana	Noun		base
pamantayan	pamantayan	Noun		base
pamilihan	pamilihan	Noun		base
pamilya	pamilya	Noun		base
pamingwit	pamingwit	Unknown		base
pampaalsa	pampaalsa	Noun		base
pampalasa	pampalasa	Noun		base
pampang	pampang	Noun		base
pamumuhay	pamumuhay	Noun		base
pamumunuan	pamumunuan	Unknown		base
pamunuan	pamunuan	Noun		base
pana	pana	Noun		base
panaginip	panaginip	Noun		base
panagutan	panagutan	Unknown		base
panahon	panahon	Noun		base
panakip	panakip	Noun		base
panalangin	panalangin	Noun		base
pananagutan	pananagutan	Noun		base
pananamit	pananamit	Noun		base
pananampalataya	pananampalataya	Noun		base
pananatilihin	pananatilihin	Verb		base
pananaw	pananaw	Noun		base
panandalian	panandalian	Adjective		base
pananghalian	pananghalian	Noun		base
pananim	pananim	Noun		base
panata	panata	Noun		base
panatag	panatag	Adjective		base
panatilihin	panatilihin	Verb		base
panauhin	panauhin	Adjective		base
panawagan	panawagan	Unknown		base
pandangal	pandangal	Adjective		base
panday	panday	Noun		base
pandinig	pandinig	Noun		base
pang	pang	Proper noun		base
pangako	pangako	Noun		base
pangalan	pangalan	Noun		base
panganay	panganay	Noun		base
pangangailangan	pangangailangan	Noun		base
pangangalaga	pangangalaga	Noun		base
pangangalat	pangangalat	Noun		base
pangangasiwa	pangangasiwa	Noun		base
panganib	panganib	Noun		base
panghihinayang	panghihinayang	Noun		base
pangil	pangil	Noun		base
pangingikil	pangingikil	Noun		base
panginoon	panginoon	Proper noun		base
pangit	pangit	Adjective		base
pangitain	pangitain	Noun		base
pangkaraniwan	pangkaraniwan	Adjective		base
pangkat	pangkat	Noun		base
pangunahan	pangunahan	Verb		base
pangunahin	pangunahin	Adjective		base
pangyayari	pangyayari	Noun		base
panibago	panibago	Adjective		base
panibugho	panibugho	Noun		base
panig	panig	Noun		base
paningilan	paningilan	Unknown		base
paningin	paningin	Noun		base
paniniwala	paniniwala	Noun		base
panlabas	panlabas	Adjective		base
panlangit	panlangit	Adjective		base
panloob	panloob	Adjective		base
pansamantala	pansamantala	Adjective		base
pansin	pansin	Noun		base
pansinin	pansinin	Verb		base
pantakip	pantakip	Noun		base
pantas	pantas	Noun		base
panukala	panukala	Noun		base
panukat	panukat	Noun		base
panulat	panulat	Noun		base
panulukan	panulukan	Noun		base
panuntunan	panuntunan	Noun		base
panunumpa	panunumpa	Noun		base
panuto	panuto	Noun		base
panyo	panyo	Noun		base
papagalingin	papagalingin	Unknown		base
papakinggan	papakinggan	Unknown		base
papalitan	papalitan	Unknown		base
papangalanan	papangalanan	Unknown		base
papapuntahin	papapuntahin	Unknown		base
paparoon	paparoon	Unknown		base
papasok	papasok	Verb		base
papasukin	papasukin	Verb		base
papatay	papatay	Verb		base
papatayin	papatayin	Unknown		base
papel	papel	Noun		base
papunta	papunta	Adverb		base
papuntahin	papuntahin	Verb		base
papupuntahin	papupuntahin	Unknown		base
par	par	Noun		base
para	para	Adposition		base
paraan	paraan	Noun		base
paraiso	paraiso	Noun		base
paralisado	paralisado	Adjective		base
parang	parang	Adverb		base
paraon	paraon	Noun		base
paratang	paratang	Noun		base
pareho	pareho	Adjective		base
pares	pares	Adjective		base
pari	pari	Noun		base
pariseo	pariseo	Noun		base
parisukat	parisukat	Noun		base
parte	parte	Noun		base
parurusahan	parurusahan	Unknown		base
parusa	parusa	Noun		base
parusahan	parusahan	Verb		base
pasabi	pasabi	Noun		base
pasalubong	pasalubong	Noun		base
pasan	pasan	Noun		base
pasanin	pasanin	Noun		base
pasasalamat	pasasalamat	Noun		base
pasiglahin	pasiglahin	Verb		base
pasiya	pasiya	Noun		base
paskua	paskua	Unknown		base
paskuwa	paskuwa	Noun		base
paskwa	paskwa	Noun		base
paslit	paslit	Adjective		base
pastol	pastol	Noun		base
pastulan	pastulan	Noun		base
pasukan	pasukan	Noun		base
pasukin	pasukin	Verb		base
pasya	pasya	Noun		base
pataas	pataas	Adverb		base
pataba	pataba	Noun		base
patag	patag	Adjective		base
patahimikin	patahimikin	Verb		base
patakaran	patakaran	Noun		base
patapos	patapos	Adverb		base
pataw	pataw	Noun		base
patay	patay	Noun		base
patayin	patayin	Verb		base
pati	pati	Coordinating connective		base
patibong	patibong	Noun		base
patid	patid	Adjective		base
patigasin	patigasin	Unknown		base
patriyarka	patriyarka	Noun		base
patuloy	patuloy	Adjective		base
patunay	patunay	Noun		base
patunayan	patunayan	Verb		base
patungan	patungan	Unknown		base
patungo	patungo	Adposition		base
paupuin	paupuin	Verb		base
pauupahan	pauupahan	Unknown		base
pauupuin	pauupuin	Unknown		base
pauwi	pauwi	Adjective		base
pauwiin	pauwiin	Verb		base
pawis	pawis	Noun		base
payapa	payapa	Adjective		base
payo	payo	Noun		base
payuhan	payuhan	Verb		base
pedro	pedro	Proper noun		base
pera	pera	Noun		base
perlas	perlas	Noun		base
pero	pero	Coordinating connective		base
pighati	pighati	Noun		base
pilak	pilak	Noun		base
pilato	pilato	Proper noun		base
pilay	pilay	Noun		base
piling	piling	Noun		base
pilit	pilit	Adjective		base
pilosopiya	pilosopiya	Noun		base
piloto	piloto	Noun		base
pinaaalis	pinaaalis	Unknown		base
pinaalam	pinaalam	Unknown		base
pinaalis	pinaalis	Unknown		base
pinabagsak	pinabagsak	Unknown		base
pinabalik	pinabalik	Unknown		base
pinabayaan	pinabayaan	Unknown		base
pinadala	pinadala	Unknown		base
pinagaling	pinagaling	Unknown		base
pinaganda	pinaganda	Verb		base
pinagbabawalan	pinagbabawalan	Unknown		base
pinagbuhatan	pinagbuhatan	Proper noun		base
pinagdaanan	pinagdaanan	Unknown		base
pinaghandaan	pinaghandaan	Unknown		base
pinagkakatiwalaan	pinagkakatiwalaan	Unknown		base
pinagkatiwalaan	pinagkatiwalaan	Unknown		base
pinagkukunan	pinagkukunan	Unknown		base
pinaglalagyan	pinaglalagyan	Unknown		base
pinagmalupitan	pinagmalupitan	Unknown		base
pinagmamalaki	pinagmamalaki	Unknown		base
pinagmamalupitan	pinagmamalupitan	Unknown		base
pinagmamayabang	pinagmamayabang	Unknown		base
pinagsabihan	pinagsabihan	Unknown		base
pinagsama	pinagsama	Proper noun		base
pinagsasabihan	pinagsasabihan	Unknown		base
pinagsisihan	pinagsisihan	Unknown		base
pinagtatalunan	pinagtatalunan	Noun		base
pinagtawanan	pinagtawanan	Verb		base
pinahahalagahan	pinahahalagahan	Unknown		base
pinahalagahan	pinahalagahan	Unknown		base
pinahiga	pinahiga	Unknown		base
pinahiya	pinahiya	Unknown		base
pinaiinom	pinaiinom	Unknown		base
pinailalim	pinailalim	Unknown		base
pinainom	pinainom	Unknown		base
pinakain	pinakain	Unknown		base
pinakamabuti	pinakamabuti	Adjective		base
pinakamalaki	pinakamalaki	Adjective		base
pinakamaliit	pinakamaliit	Adjective		base
pinakikinggan	pinakikinggan	Unknown		base
pinakinggan	pinakinggan	Unknown		base
pinakita	pinakita	Unknown		base
pinakiusapan	pinakiusapan	Unknown		base
pinalabas	pinalabas	Unknown		base
pinalaki	pinalaki	Unknown		base
pinalalaki	pinalalaki	Unknown		base
pinalalayas	pinalalayas	Verb		base
pinalamutian	pinalamutian	Unknown		base
pinalapit	pinalapit	Unknown		base
pinalayas	pinalayas	Verb		base
pinalitan	pinalitan	Unknown		base
pinamamahalaan	pinamamahalaan	Unknown		base
pinamumunuan	pinamumunuan	Unknown		base
pinanatili	pinanatili	Verb		base
pinangalanan	pinangalanan	Unknown		base
pinanggalingan	pinanggalingan	Noun		base
pinangunahan	pinangunahan	Unknown		base
pinanood	pinanood	Verb		base
pinansin	pinansin	Unknown		base
pinapaalis	pinapaalis	Unknown		base
pinapagaling	pinapagaling	Unknown		base
pinapahalagahan	pinapahalagahan	Unknown		base
pinapahiraman	pinapahiraman	Unknown		base
pinapainitan	pinapainitan	Unknown		base
pinapakain	pinapakain	Unknown		base
pinapakinggan	pinapakinggan	Unknown		base
pinapalabas	pinapalabas	Unknown		base
pinapalayas	pinapalayas	Verb		base
pinapanatili	pinapanatili	Verb		base
pinapangunahan	pinapangunahan	Unknown		base
pinapanigan	pinapanigan	Unknown		base
pinapasan	pinapasan	Unknown		base
pinapasok	pinapasok	Unknown		base
pinapatawag	pinapatawag	Unknown		base
pinapatay	pinapatay	Unknown		base
pinapatigas	pinapatigas	Unknown		base
pinapayuhan	pinapayuhan	Unknown		base
pinapunta	pinapunta	Unknown		base
pinarurusahan	pinarurusahan	Unknown		base
pinasakay	pinasakay	Unknown		base
pinasama	pinasama	Unknown		base
pinasok	pinasok	Unknown		base
pinasunod	pinasunod	Unknown		base
pinataba	pinataba	Unknown		base
pinatatag	pinatatag	Unknown		base
pinatawad	pinatawad	Unknown		base
pinatawag	pinatawag	Unknown		base
pinatay	pinatay	Unknown		base
pinatigas	pinatigas	Unknown		base
pinatuloy	pinatuloy	Unknown		base
pinatunayan	pinatunayan	Unknown		base
pinatutunayan	pinatutunayan	Unknown		base
pinaupahan	pinaupahan	Unknown		base
pinaupo	pinaupo	Unknown		base
